,LC_R,Rolandic_Oper_R,Occipital_Inf_R,Cerebellum_3_R,Raphe_D,Precuneus_R,Lingual_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_PuM_L,Temporal_Pole_Mid_R,SN_pc_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Parietal_Inf_L,Heschl_L,Thal_AV_L,ParaHippocampal_L,Precentral_L,Parietal_Inf_R,OFClat_R,Temporal_Inf_L,ACC_sub_R,Rolandic_Oper_L,Hippocampus_L,Raphe_M,Angular_L,Temporal_Pole_Sup_R,Temporal_Inf_R,ACC_pre_L,Calcarine_R,ACC_sup_L,Vermis_9,Temporal_Mid_R,Thal_VA_R,OFCant_L,Hippocampus_R,Putamen_R,OFClat_L,OFCmed_R,LC_L,Thal_PuL_L,Heschl_R,Frontal_Inf_Oper_L,Calcarine_L,Frontal_Inf_Tri_L,OFCmed_L,Thal_PuM_R,Insula_L,Cerebellum_9_L,Thal_Re_R,Supp_Motor_Area_L,Vermis_3,N_Acc_L,ACC_sub_L,Thal_VPL_L,Cerebellum_4_5_R,ACC_pre_R,Frontal_Inf_Tri_R,Precentral_R,Rectus_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Vermis_7,Frontal_Med_Orb_R,Thal_PuA_R,Occipital_Inf_L,Caudate_L,Red_N_R,Thal_PuA_L,Lingual_L,Vermis_4_5,Red_N_L,Thal_MDl_R,Cerebellum_Crus2_R,Occipital_Mid_R,Rectus_L,OFCpost_R,Thal_LP_L,SN_pr_L,Precuneus_L,Cingulate_Post_R,Temporal_Pole_Mid_L,OFCant_R,Fusiform_L,Thal_IL_R,Frontal_Mid_2_R,Thal_IL_L,Angular_R,Thal_MGN_R,Parietal_Sup_R,SupraMarginal_L,Paracentral_Lobule_L,Cingulate_Post_L,SN_pr_R,Amygdala_R,Amygdala_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Thal_Re_L,Cerebellum_10_L,Thal_MDm_R,Frontal_Sup_Medial_L,Thal_LP_R,VTA_L,Thal_PuL_R,Thal_PuI_L
Frontal_Med_Orb_R,-0.01610359112224261,0.25975180495720346,-0.05158819324415185,0.2576646042382699,0.0023869959958730575,0.1468050427034122,0.0297571374381844,0.07722429191051702,0.22815234683283864,0.21488016614015365,0.41759211988584255,0.040101291777417294,0.14454627993547725,0.4012690119040089,0.03490958355915407,0.30727899106945095,0.4398654581801371,0.45128797964793677,0.07276112446232379,0.00017832342436634112,0.15766064620937192,0.45603164108709376,0.4673681841233067,0.26397763535900887,0.36256016066490737,0.12388216896232078,-0.03661205767988369,0.1943534546074989,0.07338839420235474,0.4776597331199791,-0.037407969777646655,0.11296280556203,0.12842174911033338,0.025040292685731595,0.28619420686915553,0.46323578474967136,0.29790918344665,0.28213074421941214,0.3441577760871847,0.3020102351554071,-0.18320309217003605,0.210956341436291,0.1893913560703792,0.11549768292061444,-0.09841349014144662,0.20994716372475805,0.04748904619219674,-0.04663253971955215,0.09549431084205322,0.16629319077331586,0.07341951902654639,0.2833247299271724,0.2948089790655229,-0.163680070604681,0.5054886308576678,0.16405598262109608,0.12585363476676098,0.3624049690098999,0.21751822370241203,0.13367873023365393,0.11295226100346753,0.4661669336480624,0.35300938926864217,-0.04168856589320346,0.2933330058665027,-0.10978439586786677,1.0,-0.1191207993729179,-0.17792203774940657,0.4532466984139416,0.21541596210892228,0.15826371617883256,-0.02111618451247214,0.18006288404264006,0.09388542361156241,0.3480724562743369,0.030620752831294645,-0.2786156236171348,0.2158287256752049,0.2161220199578997,0.21336340083289176,-0.02655044129175481,0.10234347650689922,0.2458447474314692,0.4382417556639264,0.48580732612784133,0.33549870361173945,-0.1193676542293168,0.2955997527475829,0.3093051667068345,-0.12270650965992672,0.1971570139804696,-0.13484586585021058,0.15320607526843152,-0.009131429560357908,0.32135429779725744,0.2684799430903719,0.37293590241351693,0.5078162489425505,0.22305854950884396,0.1786542996215322,0.20557552704457238,-0.13041367821492683,0.34695859615816443,0.28821103719788793,0.3787835470742475,0.19169034612352748,0.1364997739565578,0.18976257320297732,0.22105993340075705
Thal_PuA_R,0.3742266270464672,0.3990381111521706,0.22069874707433645,0.38523614517613625,0.12220270856141553,0.45993026311819674,0.4257660027646956,0.2964116045586629,0.1467011079507412,0.47105564074346884,-0.06455054818329138,0.19398282684409007,0.380567175830435,0.27915282184158013,0.5790276230520607,-0.04348282484855363,-0.2560771984723709,0.1594526662305604,0.44041260403507376,0.5016982186728017,0.19048801957387124,0.2800954391846783,-0.11488138009322083,0.3748442540530904,0.2039506287080676,0.18357926692928717,0.6651490177026168,0.28867312417182456,0.21057608539393893,-0.09193359614980957,0.4751513992307256,0.39714623507624774,0.2516158978869036,0.49917365328114827,0.14622698075452936,-0.4667629532067162,0.4091690560328656,-0.08562376434355347,-0.01007525778242607,0.1139467350481383,0.6242363002424499,0.3426774806639886,0.4743894688862153,0.36700090648759703,0.5594307565503363,0.3207749439402088,0.00361755183673707,0.6553247510806121,0.44789818618769334,0.2522813797741484,-0.2644379913055133,0.3907509935822994,0.22050650766778332,0.38215170889256095,-0.20894023916562715,0.40459717676556967,0.4758374639819078,0.2948955181964425,0.3850384677866704,0.5345694237495572,0.04812993455466541,-0.32250949493380576,0.3242513853209516,0.2949966420267431,0.042170704702421444,0.40402720763934646,-0.1191207993729179,1.0,0.5380267466490968,0.1271415761590565,0.1502553229181319,0.36028688653892693,0.6146061745899084,0.39444798849671536,0.18638598904765932,0.040291792178253925,0.31296080718674196,0.5009639625037958,0.031949038512044114,0.22264569647089522,0.3624498279449545,0.09097686415381745,0.5205921741445096,0.39409583890082256,-0.015625201620250696,-0.017049668746849777,0.2579099867071325,0.6786840388440926,0.36499435578889255,-0.34336856904907104,0.5321723779082592,-0.1459028925234801,0.5291319320228685,0.5525303336506745,0.46599384914942826,0.2839387625730318,-0.37216579914502385,0.08070590029531656,0.03518928410880712,0.40151577823379925,0.2813300806290499,0.5071023702361875,0.19662067901880806,0.22943564898815952,0.18962896281498628,0.4290281476919981,0.26366017280520043,-0.5190060369634926,0.3591482856029738,-0.10172061493308313
Occipital_Inf_L,0.45573918827235466,0.16720200518384393,0.7168978048368951,0.07013410463279046,0.2294308492102754,0.2968263812260511,0.5769739087052219,0.5591338121928467,-0.13660053405595093,0.0799400487918168,-0.007932723719086694,-0.09755872574747057,0.14499470584410298,-0.02189425813058495,0.2333769847596522,-0.06656239529904194,-0.3913899112485677,0.05531141173259424,0.17204804197262688,0.21693446606128575,-0.3311720383299492,0.13806676087868763,-0.37782135584569787,0.23009286547879007,0.06444497083828737,-0.015269626464910343,0.43429644642553095,0.5433201081839805,0.3182199249336049,-0.3265950849746279,0.692300785054153,0.05454343192417724,-0.004743573432634427,0.4913283391982802,-0.37032352085662057,-0.34051148575416623,0.09696716658740802,-0.41025815886708805,-0.42151200219134916,-0.2903106031954696,0.4683725974717041,0.02948987348767236,0.026942217489951622,0.13513377635567292,0.707197076348867,0.10928669353713694,-0.1137861008005862,0.65516427211634,0.19307678330261502,-0.1070115289998513,-0.22213625256566205,0.12481144521453229,-0.21443393008138675,0.24935195605022298,-0.4184834047532725,0.03944884185449636,0.3426617612428496,-0.05262753912781709,0.025822488736058233,0.19356619992382076,-0.14675828939449323,-0.295012067580425,0.045697214953924745,0.6523831066403776,-0.1395295990217514,0.5713872542001324,-0.17792203774940657,0.5380267466490968,1.0,0.0025421499217248554,-0.14287811217462187,0.09870829404053919,0.6635801474910148,0.271385147237048,-0.11222780089167031,0.07770755390982335,0.28582342566291014,0.6706533815390253,-0.2176983612740479,0.06054995874511587,0.05511450373812262,-0.11584319553368734,0.315034249457927,0.03141730204813537,-0.251590676884734,-0.44084708544986156,0.311592189438576,0.3857819919874279,0.14280548528575826,-0.33546847213760267,0.36648943858112687,-0.07199230554520017,0.22461369826481756,0.2197666132253036,0.1548069604315522,0.1365483746355837,-0.3441571590874432,-0.1142458552761731,0.1758937844851878,0.13245410886982814,0.2738865983275127,0.10821216142048262,0.11463351928044195,0.017699829007988315,0.050522371921597684,0.17863743828814962,-0.16074107955398556,-0.49308000843961,-0.1020788081268031,0.009123785007389779
Caudate_L,0.040401000330980694,0.5967950066833413,0.08180582274649395,0.6676125736120334,0.2607697630463289,0.4988960952451341,0.5304569157351153,0.48469979654173156,0.5327871470070334,0.7471652432494856,0.40118807211234386,0.323846919003425,0.40974977034874155,0.785364334878146,0.485098654499615,0.7138341682119334,0.6515806635252783,0.7661706835446217,0.5764053999604847,0.2980340269390895,0.46819928004081157,0.6305150410271407,0.6763799074328368,0.7184841858025159,0.8587031398023826,0.32140979656138535,0.30088742666005835,0.46486559363875807,0.31003718955248166,0.8322175804765404,0.3048833680464151,0.7147496776373307,0.6842654114062682,0.34927400368518996,0.4320054809456086,0.4230458763382267,0.7724976612512316,0.7212446256499946,0.5699945258263366,0.42367855701847557,-0.1034188500389937,0.7667286406688872,0.4909435056735397,0.6171587644315218,0.2496506960669731,0.8215214764762834,0.3659913662476006,0.31208212367010874,0.5123591650759779,0.7043225058100441,0.24534908046768622,0.730713498531944,0.733517323526538,0.0666807931150328,0.658039028702614,0.7871757960342246,0.7001826259692313,0.822218915572426,0.7019888842658611,0.5441828013549289,0.5759522245496493,0.5984782163330725,0.8016061536287054,0.2770917956769638,0.676739148623209,0.13521150533518156,0.4532466984139416,0.1271415761590565,0.0025421499217248554,1.0,0.5654391891413738,0.6267660725236853,0.4994887941728867,0.7115395450362406,0.35051493739496786,0.567323716351201,0.3111935891629159,0.01161283902568433,0.5480740574930428,0.5779776826095828,0.7582290490193285,0.21359658350702734,0.4382366580936124,0.525667212021198,0.7271603924759565,0.6203378393123176,0.7159319480226591,0.14681990392533872,0.7705968211123064,0.6105563822049501,0.1836479014727096,0.44114926474207355,0.15318492740442527,0.6394763963453567,0.3966977662620525,0.37398571248889834,0.46414326393928806,0.5789527278674851,0.6470523904531782,0.7423981306261623,0.739457128002592,0.5870940502602815,-0.005033793442656119,0.6744995889480039,0.40884989644405717,0.7626410317829492,0.5773616348887818,0.1446922076785557,0.5959018636282011,0.6923201097929266
Red_N_R,-0.021025369947449128,0.527640289146856,-0.09077948084902662,0.5233314972190607,0.2683494091757721,0.3731622991870563,0.2680100801586692,0.1845723158001645,0.39609882206392627,0.5515164204736435,0.13350049662631325,0.48283440119292,0.3710046570970017,0.5585134860201043,0.48638267931904916,0.38470117470028886,0.3889024932727313,0.4868045511614528,0.5302546626385629,0.29293645985353595,0.39038679943026394,0.36530897042849414,0.5352695009328376,0.5501458387549503,0.5997614165189329,-0.004326339388936297,0.33448426676102166,0.1621816041709815,0.1995910880056958,0.5815327061097211,0.15678900587507727,0.5947958957644768,0.5276322947695322,0.2073992319202532,0.4689082255544035,0.10109067275682203,0.5632610559246688,0.5925464968792344,0.5617294693791902,0.5666934303615951,0.09235280506647485,0.47539582960951127,0.5627456384603796,0.6752789925727446,0.13359967818155408,0.6065331076866267,0.4999658374262582,0.02101252823652005,0.4754528703460377,0.4667455579941701,0.19467207648177656,0.4694358928510016,0.6425814974613991,0.12378974865084082,0.4343423584299475,0.5677174402440625,0.47339913971952774,0.6946357267113233,0.5659583053504254,0.4484516295717795,0.4865461317627609,0.17503546036843612,0.6180983167165175,0.1071612915101335,0.5627403597084086,0.0678824042070123,0.21541596210892228,0.1502553229181319,-0.14287811217462187,0.5654391891413738,1.0,0.3501980642871837,0.3285539505365109,0.4382601728886149,0.6646950064468877,0.010488115547453544,0.2843632586552962,-0.030709587677569716,0.2715474951299345,0.22504257260561156,0.4593416516937771,0.3491676007088776,0.4022623636399408,0.5495808899020826,0.5616498245008925,0.47318114961579666,0.314047510641349,-0.058274445138254256,0.50778000788697,0.4244020135625341,0.19334683104554637,0.04174586451178287,0.2267143829977606,0.5495858523915526,0.4482220877497624,0.36216602542432064,0.31387599932718824,0.4893681434389451,0.2752801524566844,0.5103180474310992,0.5002490238359998,0.5541788969246202,0.11873035068996582,0.3260661521578954,0.2681445162721303,0.6035867823310204,0.32493549716055176,0.17478028174177362,0.44024229403415044,0.3547891593304014
Thal_PuA_L,0.20038959800043915,0.6673105332987144,0.11986377274859668,0.6089037383398135,0.5484643222431999,0.570623350575048,0.5847941553161343,0.3989466950811031,0.5430066862551117,0.8202829815937712,0.4827661686422757,0.2987652881039556,0.36637315015129324,0.7443341471392864,0.6924348123275157,0.6136994561363078,0.1983353123764931,0.6273688112514976,0.7045124269753742,0.6258856544372384,0.22135252920928478,0.40764075466587224,0.22934606427497825,0.6671436005590713,0.7117891648230236,0.25979839507284996,0.6407850694818861,0.39655749813565927,0.256005928755944,0.4876113582375736,0.46007850705857345,0.799727318167165,0.607547908487769,0.5347620630456106,0.14398857853459246,0.3878593773667122,0.716913126540675,0.438215653687855,0.13859320776471995,0.09277677657153577,-0.05317195455843612,0.8573171295661797,0.6903133373462912,0.5944637484750984,0.44578183726477133,0.7618538020937935,0.09939605911295042,0.624131867464191,0.6175835715453161,0.673153538712742,0.12181531643807512,0.7285112743750128,0.6190215092390536,0.21622009602663148,0.25961149883942397,0.8173865360241405,0.7155957846478157,0.6687381146269203,0.6843656125289298,0.6664891803501226,0.26082799849281724,0.403628525533476,0.6890338794859971,0.2051761623150738,0.5040816378975321,0.03214683792375454,0.15826371617883256,0.36028688653892693,0.09870829404053919,0.6267660725236853,0.3501980642871837,1.0,0.5625574491356615,0.6872095334510648,0.2621002419387262,0.41172784560130143,0.2489744127590827,0.41035606879145936,0.20431803990966152,0.5021209379627702,0.7980781236780052,0.08248317612596788,0.5918496310583092,0.4750749539013524,0.3738252735761599,0.2896585055278065,0.5895462069857768,0.3953676151310477,0.7508480306641802,0.44343078397277713,0.5296724609212786,0.27992519526475257,0.480603782215545,0.7139540504994366,0.6177931658947267,0.30406140717039404,0.41652594139378374,0.33479975749247853,0.40722928534882746,0.6921989530191468,0.42136188627832455,0.6857674888704164,0.04602570916955256,0.7016871798457626,0.34183889752605634,0.7184283771967,0.7289755930631541,0.03990648381334728,0.7103884101189875,0.6890775629306678
Lingual_L,0.44664091456417604,0.5778734422708549,0.5212398070667517,0.5360903252805289,0.3359121502282294,0.6929484667434133,0.9170854689924957,0.7626172813339421,0.3048447419009624,0.6166719358899642,0.2193857528084,0.23587753317887342,0.4888968335451797,0.5324279871296803,0.6387876411193752,0.3078444144607367,0.014392406380518166,0.4440343256822195,0.6434877850531295,0.5058423139742623,0.16605794180466105,0.35159494322767293,0.08777069473415726,0.6125660321127269,0.5460358615050629,0.21315647195494644,0.6564403309694197,0.6520847633729348,0.5167835230646615,0.22851003140727558,0.8605627585642828,0.600197894745065,0.5660463972077767,0.7839224214536991,0.09387985340276264,-0.09495165455458165,0.6069926706812491,0.22488324518278388,0.08384961024051182,0.08967855469983715,0.35047563322669695,0.5845477674080211,0.5603805335854797,0.6128950626891084,0.8678170715250692,0.6727908396232449,0.18507274698473275,0.6529171624762383,0.5973415062472358,0.49118156980648686,-0.062328049046916995,0.6284706994364813,0.3629453310165832,0.29186867190753457,0.0475992569739821,0.6211355542705888,0.8473918779153179,0.49715499540023517,0.5742603521438371,0.6496689648443315,0.25107306007704633,0.038472119313878575,0.6054062080986996,0.6282012868780464,0.34711111526513794,0.5202885970342159,-0.02111618451247214,0.6146061745899084,0.6635801474910148,0.4994887941728867,0.3285539505365109,0.5625574491356615,1.0,0.8156387449641609,0.17367382873326587,0.2735782145304834,0.5333655126603264,0.6397369670007884,0.17422983244426501,0.43109208523345094,0.5745206542406224,0.06731593443998515,0.6584778143722892,0.44919834682340065,0.2683194390612339,0.07611043177432783,0.6331186647239702,0.5035391411888919,0.6765662659860493,0.1002171432272676,0.5594315393869405,0.22769448684842647,0.44467355681559223,0.6584831437674871,0.5337836320330503,0.35656857410044607,-0.054890384891839596,0.22497824774815825,0.3575912605737132,0.7195287246622801,0.6518126368742507,0.651006152057645,0.08036014144481904,0.5179073555959367,0.2395138605302157,0.6358336528322118,0.40114607385189893,-0.2894705720941541,0.45303293219970636,0.31402323472054167
Vermis_4_5,0.28366470710927794,0.6745843275006069,0.2836555350992692,0.6728468069890626,0.3466118529605663,0.7864874607495614,0.842341548219763,0.7474405418245951,0.4880738900567275,0.7266871680311547,0.3486807106954264,0.2740827213707956,0.6692798635555923,0.7453803647851203,0.6953850027871935,0.5566458388968315,0.2873191031569891,0.563383440056139,0.7253325851430333,0.5558327922077841,0.3001939781824476,0.45484348685039105,0.3031081297044021,0.6884227460809427,0.661295593283674,0.28224117230368306,0.5807640910695433,0.5218347704232044,0.4517546468037417,0.49881789892082967,0.6939974994540726,0.7047609136302663,0.7370201315924674,0.6894796069189016,0.25848644446655816,0.2022385723959088,0.6884970112312205,0.5477052478720356,0.32529094023688765,0.20082683118910988,0.11872285096526744,0.7464322112194035,0.6400052646573817,0.6738332658525782,0.6448282970397078,0.8119100189479448,0.1879609416197357,0.52801919471437,0.649952119293824,0.766841374143378,0.08474781312663764,0.7859854707861297,0.5766468366818339,0.1896059986801785,0.3058661558221673,0.760975013118886,0.9076897475052811,0.6414422286890016,0.7282813348614892,0.7571087681353397,0.3475853080271896,0.30426496238100603,0.7630129993788364,0.39013924147357837,0.5051444992542278,0.26895281889952527,0.18006288404264006,0.39444798849671536,0.271385147237048,0.7115395450362406,0.4382601728886149,0.6872095334510648,0.8156387449641609,1.0,0.24155561401869505,0.4596115429092204,0.36926765888973956,0.4294672276095001,0.2571163276542071,0.47361774981870836,0.6720351753620215,0.04937276567673757,0.7159576270702245,0.6293080860609339,0.47542937165982346,0.3238051027159343,0.6800004507658995,0.3911157451948026,0.7953031528516664,0.36998907539779424,0.5207852492581447,0.49945123836031635,0.44551016775458196,0.7278656894225943,0.6216282577377787,0.47702669539761383,0.2073706338082273,0.3129035534400689,0.3349393670402405,0.8795879692773313,0.6089748417013143,0.7362008125249321,0.04884345093225845,0.7101357490799336,0.3473165358614213,0.7605110061754616,0.5459032674263647,-0.022371102606016505,0.5610753124432404,0.5106829383029208
Red_N_L,0.04168230360689258,0.41199314769566553,-0.13189230104653396,0.30403765047344994,0.432280451393554,0.35740561730472725,0.18461411239709316,0.03391306388014957,0.4479732700107569,0.3192735301660615,0.03564902770157656,0.589301277889962,0.3657301898814159,0.38694423699715397,0.5240478435604395,0.2573497274119221,0.11301875311938889,0.3910800467771163,0.4804694313218173,0.4221948655218235,0.31032348002666693,0.22381494424193388,0.33085775712149107,0.32626298091748807,0.46782173983934916,-0.16535761386936051,0.3817974786597695,0.07903530952088865,0.07757885514703927,0.39664089414220144,0.14687010054219576,0.5197374561944144,0.22269445447960845,0.12879436961361135,0.2710326091155315,0.05590258699535434,0.49596956685586324,0.4077784384469669,0.3645382719689658,0.5686660735405497,0.07155102926498387,0.265573647461389,0.33675837132454073,0.46287570873456585,0.14035525694163503,0.4026237569119049,0.4834052055420324,0.028552682010822904,0.43418984141640343,0.18186577649962427,0.2698335990427649,0.2739577441296961,0.40336388965540354,0.29356203763740957,0.2070889493473712,0.3508713582816072,0.24103538412849304,0.525968904274209,0.33038819915049733,0.3595391481789133,0.21115485924725108,-0.02411290509767278,0.41822065246463996,0.0281366848892901,0.5996238203781121,-0.1963343301840754,0.09388542361156241,0.18638598904765932,-0.11222780089167031,0.35051493739496786,0.6646950064468877,0.2621002419387262,0.17367382873326587,0.24155561401869505,1.0,-0.20493921402710127,0.16996466864392226,0.06704524776052848,0.17738644173557055,0.2364674314872344,0.22239718996391972,0.2589450421253434,0.458582304003665,0.40206088206536855,0.38147879470691426,0.3663625098644616,0.09486170929413512,-0.11660183070264128,0.3373909254964008,0.4211745776492405,0.32212555485650546,-0.026802938337607878,0.39859803115061637,0.5091504758295862,0.47261844482447557,0.29636400146268216,0.35345395188556183,0.4433437403208561,0.13877121973325504,0.18480505076967882,0.32314543857731093,0.3645295518658259,0.2816468995022417,0.15055014340989983,0.1478965124322371,0.5036817964383083,0.15828503340081443,0.1388463380262088,0.22084886081684937,0.27071402435490866
Thal_MDl_R,-0.08176127663777112,0.17258284887978098,0.12051234843465153,0.3378387142627954,-0.02619217227777191,0.3185181864399846,0.30309879592517663,0.4543271120962468,0.11779977774924513,0.5158029020247256,0.3333208790858021,-0.1560817434512093,0.2155206505028442,0.4730721230473373,0.21084170172162536,0.41272044536506974,0.5244520880664327,0.5045329680854093,0.283196422650105,0.17619474857627693,0.20690106108546139,0.5035962880858109,0.3258674608923479,0.3732315217704207,0.4330343355074816,0.37320742888459996,0.11227530664154599,0.3309302091380111,0.26679365811174044,0.38751933997842264,0.14337773131473106,0.32541102204981576,0.49307772936832117,0.23857169949841947,0.27599359485020886,0.29850319906416634,0.34668299672318237,0.3233451203935905,0.2544622420202936,0.07924653332199535,-0.04595571009663501,0.46990571160290223,0.14250369987451972,0.16669194469381934,0.1186234516560353,0.4430560830761421,-0.18253585401097866,0.39633454823019704,0.04838596703968004,0.49419689589774796,-0.12614684001529797,0.4875029057136876,0.42393878541940067,-0.1433836609744893,0.4070657807567707,0.4436408543307776,0.4324253273219895,0.3700627564634685,0.36051088413304216,0.3651332278055536,0.24705304704501704,0.606499195514816,0.4344977226878959,0.24225696088467785,0.04041291945395179,0.21821172470304318,0.3480724562743369,0.040291792178253925,0.07770755390982335,0.567323716351201,0.010488115547453544,0.41172784560130143,0.2735782145304834,0.4596115429092204,-0.20493921402710127,1.0,0.020361339815065906,0.04494664107295815,0.3090129842821735,0.3678452109533372,0.43421635070429726,-0.13269428929458818,0.19889298864681465,0.20206176561753714,0.3433907661701319,0.2807764657436885,0.6179698601752629,0.3130847109494755,0.4907716852198432,0.26224342241803267,0.1189043141503995,0.5836026737849627,0.0320695112468678,0.28548749979251165,0.17268354605957129,0.11179638858480055,0.07906801921698123,0.1930363326790086,0.36665216077538193,0.4771060968427034,0.36504906856802016,0.21801254792832978,-0.2965377440359639,0.4482939875776814,0.5775076834088991,0.3376745985375638,0.3462325854341061,0.08492190510780646,0.35330416538755266,0.4597432134688006
