,Precentral_R,Frontal_Mid_2_R,OFCant_L,Vermis_4_5,Temporal_Mid_L,Vermis_10,Insula_L,Parietal_Sup_R,OFCmed_R,Cerebellum_4_5_L,Thal_MDl_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Rolandic_Oper_R,Thal_PuL_R,Caudate_R,Frontal_Mid_2_L,ParaHippocampal_L,SN_pc_R,OFCpost_R,Cingulate_Post_R,Thal_VA_R,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Cerebellum_8_R,Thal_MDm_L,Parietal_Inf_L,Rectus_L,ACC_sub_R,ACC_sup_L,Cuneus_L,Fusiform_L,Cerebellum_Crus2_L,Thal_MDl_L,Cerebellum_7b_R,Temporal_Mid_R,Paracentral_Lobule_L,Cerebellum_6_L,Putamen_R,Cerebellum_6_R,N_Acc_L,SN_pr_R,Temporal_Inf_R,Thal_Re_R,OFCmed_L,Temporal_Pole_Mid_L,OFCpost_L,Frontal_Sup_2_L,OFClat_R,Thal_PuM_R,Red_N_L,SN_pc_L,ACC_pre_L,Cerebellum_9_R,Angular_L,Thal_LGN_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Postcentral_L,Temporal_Sup_L,Thal_LP_R,Thal_VL_R,Thal_PuA_L,Thal_PuA_R,Red_N_R,Hippocampus_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Precuneus_R,Lingual_R,Cerebellum_8_L,Thal_LGN_R,Frontal_Med_Orb_R,Precentral_L,Thal_PuI_L,Paracentral_Lobule_R,Thal_AV_L,Pallidum_R,Thal_MDm_R,Hippocampus_L,Putamen_L,Insula_R,Fusiform_R,Cerebellum_9_L
Temporal_Inf_R,-0.06420727176431743,0.031063765740231928,0.307712370963162,0.4091614877786112,-0.40072146091218397,0.36475918010746033,0.04722440123069294,0.11178110189351535,-0.2888080161622773,0.27997982675213406,0.11967771094689426,-0.05605628341762324,0.17974523689709584,0.4396981641717096,0.28605049952560135,0.1816431729341349,0.11058012685105237,0.20525292510137916,-0.13664866090522448,0.07963242360544735,0.3955936054102395,-0.23305649890187102,0.5064762123838032,-0.23549045515760822,0.25476170217639654,0.2298403693449532,0.14152666719558749,-0.007129537405614998,-0.13470679441249842,-0.04662201105577244,0.22475996644892474,0.0,-0.19253827437943355,-0.02258274507374738,0.059232422823556986,-0.03939182144169006,0.8763124487456899,-0.012749375072112738,-0.12868576131202905,0.23982981706304962,0.3643518765853237,0.038184948178360545,0.17558949921939596,1.0,-0.18321474850249228,-0.2553052443804645,-0.5533662379701614,-0.502731295881675,0.12753247544954716,0.16775421205949603,0.015917900548212096,-0.29788640791393883,-0.0977811488570979,0.024734531959244247,-0.3091615337204459,-0.19791587247296394,0.05366022208864958,0.22342963802056012,0.2292463134315397,-0.07745765542933594,-0.23874133856880217,0.06434079020657106,0.15835145570735784,0.08546509150785911,0.3457564970293735,-0.280889235852571,0.1591437730351622,-0.015928772580702025,0.21434082290629172,0.38802957658023696,0.32388900852187563,-0.14864632954212414,-0.4208567519547772,-0.191305136839188,0.0715550456178324,-0.045925056990559085,0.18934953346091937,0.0443578391317538,0.24376002662034563,0.08730754842691403,0.05598740959445992,0.06691515618330103,0.317177898318801,0.5487596550270167,0.43532184152567927
Thal_Re_R,0.18677034122144878,0.3941596582905783,0.28753558911152777,-0.43973603267098565,0.09043284690619788,-0.19784258674961608,0.48157979137315293,-0.34890155835390213,0.596577033239287,-0.34737508208297624,0.06158900476209572,0.4576263404657227,0.3011698225493914,0.1332057898251358,0.15201423916349638,0.21411940436184707,0.33202576314057625,-0.23611188120854065,0.6866108722791118,0.4780007861722066,-0.5798164433059266,0.6459338463654953,-0.017710576986322436,0.5781001228147172,-0.5614059507164726,-0.3055729204338968,0.19086102246170317,-0.12266113769108815,0.5930852428892426,0.493491667509808,0.3329139972147598,0.0,-0.12394928471160278,0.1936060638720678,0.20128301101546694,0.21215066677268707,-0.12902256497648334,-0.15876218929868624,0.12958136446996438,0.13168743419538034,-0.22036463972737308,0.3022804644207912,0.18940510606022617,-0.18321474850249228,1.0,0.3062909805302316,0.47588646876583746,0.48046611513268567,0.3688448913805854,-0.2697333289543442,0.45982784511251923,0.5096548803196815,0.24605584319975474,0.601896436640165,-0.05994013739719987,-0.014509447687248841,0.17082421425222358,0.6211815960887079,-0.3325824540567107,-0.23991962155326452,-0.09345430003342738,0.1705252243062781,0.2919541188588048,0.46983157140048004,-0.05929659775497461,0.4813436740403648,0.30148385406246686,0.3283327433105011,0.5141535767935275,-0.6117738995101314,-0.3278386373275821,-0.11755039865962298,0.5450707792481583,0.4435392867378936,0.09149518057351332,0.28849227052829135,-0.06610729814542153,-0.3992024295619107,0.38746178728459624,0.3222347900619747,-0.18990865839224597,0.33671303204872605,0.32030940406971137,-0.4044779489060189,-0.20128567297860184
OFCmed_L,0.5077487042552035,0.5498601782352974,0.08829347830699212,-0.6577638011640191,-0.3084743604418025,-0.12958413217875728,0.38537304286427465,-0.4483827574035496,0.6059639248226041,-0.7080599736497768,-0.05133318436189781,0.3982406933012436,0.5800623326791107,0.12517063213785265,-0.22219042241533135,0.5008286994041523,0.3328773888519835,-0.6012406670117293,0.5328454899965175,0.614322025578824,-0.4716133220404034,0.4567625533878837,0.04837038078884645,0.14799510460400164,-0.169349204330527,-0.20235625816172564,0.05102945820295775,-0.3952491777238701,0.5855806054008345,0.5573436782805241,0.4731537435495571,0.0,-0.3625753347139137,0.11281830044471484,-0.1145677768859325,0.2767426336719447,-0.3580338085455576,0.5299709402010666,0.4188976997219087,0.3629562516192905,-0.5477020989690202,0.3602917416468944,0.07268697589317911,-0.2553052443804645,0.3062909805302316,1.0,0.5741161661743486,0.6659818938271657,0.5734703974528412,0.03962915333083708,0.22336277916659267,0.37700022026654056,-0.1454152494158054,0.5675255279456869,-0.22798851535276862,-0.08312161129740675,-0.12371474867875154,0.5911178649515965,-0.021540846397795545,0.21420019936166765,-0.4107734201132823,0.3740512188590431,0.3949183801818865,0.34295570961290783,-0.33937720410872735,0.7165164844516146,0.1528700608078276,0.6282684349919861,0.5252638800856261,-0.5175510552826762,-0.6813136423008684,-0.4278019848716528,0.6176205296561433,0.5917554868227143,0.571024366722878,-0.056217160291999,-0.2526818637887,-0.048946967027575686,0.2347789129446534,0.2098512726557475,-0.46204538242365784,0.4248338036987362,0.4553048086774677,-0.6029253003230443,-0.570406482674111
Temporal_Pole_Mid_L,0.42187867074827357,0.4842260598429047,0.001828228188708783,-0.46951387612498274,0.3326891096678876,-0.3510428136557889,0.49228434771327806,-0.3317650034830784,0.44422288806115084,-0.3538410027926057,0.2481820366328596,0.4556611900947022,0.43996278299091296,0.20502571272462672,-0.007262234849008369,0.4789679501660956,0.22814246892068238,-0.18188535564145183,0.6300122707105594,0.3147668190404431,-0.45387964758023386,0.6263162519006243,-0.37575850418690404,0.5496323448444776,-0.28713909116015046,-0.36421485620769095,0.28345089935380846,-0.07894839247479697,0.41443905502805684,0.4421551094951394,0.452719599057268,0.0,0.21226206144467014,0.11816801634387318,0.25292540754030646,0.02959916817446735,-0.5301425420896564,-0.052003991497374,0.12236460700212362,0.41576538080142117,-0.4230599749251541,0.27588440466594544,-0.08070336364189876,-0.5533662379701614,0.47588646876583746,0.5741161661743486,1.0,0.7995482881133144,0.3751136327201384,-0.10240348886084628,0.2977249912829965,0.6379523663424177,0.361057077874417,0.5293122634839919,0.24801596440347423,0.19525020393335615,-0.04128961600569316,0.34722145618142825,-0.33084629993088127,-0.01119619293775659,0.1638863142691532,0.30262119124972336,0.334609960486938,0.2009932820274185,0.04893932274560602,0.7375474714559025,0.2227898668910508,0.32369082701385565,0.2546721468506324,-0.4963315367731508,-0.3492139099341977,0.03078895979967765,0.6436239819669346,0.4596486849383267,0.045660011982094705,0.2686731988031742,-0.18158234997615533,-0.05046006356256218,0.15373206279103968,0.4379819065069,-0.07849297562763231,0.5291449711049494,0.3395495108073218,-0.39327647875952615,-0.6038387017323573
OFCpost_L,0.3872292437474784,0.5053083904265426,-0.08787345783338645,-0.7714619585832668,0.10795481418627909,-0.27877309187756805,0.4736921691374636,-0.5290755325000208,0.6407434340391545,-0.7251846475032794,0.04963784486499965,0.4149865130497514,0.3832092088790865,0.0011768077848495905,-0.28190494004319755,0.2932182846244192,0.3256543220060705,-0.5707054937876628,0.6750940139723869,0.6467167832382483,-0.7045901342637342,0.6622470612534366,-0.21473948056089273,0.40060943705243446,-0.4537580996880024,-0.4559502447594039,0.11272729977461451,-0.29042238354195543,0.6242667018523657,0.48293426817287155,0.3311590608722698,0.0,-0.2735266727657016,0.23182416966988195,-0.03216818731678256,0.3397367393327285,-0.5499603606980777,0.1881633922537708,0.3693091652740368,0.13989679987848988,-0.6700174566265963,0.21857729837204232,-0.10286062658745554,-0.502731295881675,0.48046611513268567,0.6659818938271657,0.7995482881133144,1.0,0.4498615475016326,0.11040380934186599,0.34310034763150615,0.5818040907394686,0.14044587280281445,0.5677097961794481,-0.009050245366635944,0.0616855528704069,-0.3078537469083688,0.5517641535002114,-0.3538991993688904,-0.07181097886796806,-0.23762325955385313,0.2523654067600723,0.2535317604361069,0.43483800624381036,-0.3885906585073576,0.7352848483931488,0.23306096993608882,0.49500015895603106,0.4567549931782942,-0.7410061946328631,-0.650209833788526,-0.2714948843848019,0.6556920387045098,0.7436098507559004,0.32503861587442673,0.1852979151453036,-0.17140497378285457,-0.18594295937147395,0.17602855429086456,0.2479405767345818,-0.3380573479126901,0.3681005595271488,0.2664175390857864,-0.7232527487730912,-0.7338078227837641
Frontal_Sup_2_L,0.6899079442603813,0.9441792991483358,0.2228598861894911,-0.32606773872531974,-0.21999672117254615,-0.04949336893867968,0.8623270374149086,-0.24553252827812447,0.33310019813651026,-0.4252834813730353,0.4226763306686158,0.822476779915808,0.8691022354150032,0.4756762899908931,0.03302665523429529,0.7904720283167384,0.888001751974796,-0.22153764053230912,0.6374325177097231,0.5801829898939935,-0.17350593640811507,0.5655046179643644,0.16316053016923615,0.3942468549109898,-0.06459437772068034,-0.10690077975575303,0.5039709569885431,-0.2008404730567812,0.4102048356512531,0.6268040904846494,0.840966445907261,0.0,-0.2906946187539136,0.12280126659777996,0.36278612665456306,0.20233730182107695,0.15843259116895322,0.42116319573479616,0.21746561158741803,0.6565105368717655,-0.2879772952845396,0.6223356950323544,0.5044624422531021,0.12753247544954716,0.3688448913805854,0.5734703974528412,0.3751136327201384,0.4498615475016326,1.0,0.015280908427214149,0.7591093913023038,0.45827269050431585,0.11571991717946672,0.7762643736302541,-0.19294484219983912,-0.040365954676195984,0.29220775397324195,0.7249956669103659,0.27295083216656024,0.19786169640863607,-0.16338581351503137,0.4909476725608063,0.8605127167855776,0.7145547890717692,-0.019942779619838834,0.713358010332357,0.7145818118554887,0.8996659256022947,0.4926407901363687,-0.27737745318219853,-0.3861131311580917,-0.3195367995822749,0.6672144288631782,0.4528029905556021,0.674845501351619,0.41427897954402026,-0.020168825095274928,-0.15640461973550443,0.7294260687606847,0.6567428773530867,0.03396059283329294,0.8052119014564294,0.8628497657565569,-0.34521233783402,-0.16266084052540714
OFClat_R,-0.24556678066354165,0.029298033743797296,-0.09082283989313904,-0.014367080423533525,-0.06158641524361401,0.1376885708512696,0.03654462925171551,-0.05148791237835237,0.03080118426456142,-0.12038644090027627,0.09840243299822182,-0.01632340138605682,0.1290613874506301,-0.08632020103442369,-0.24061208246171398,-0.010818728471185271,0.07550585143137438,-0.1550982765712465,-0.11823223890075774,0.2564404480583687,-0.1147350370738994,-0.038632804807981334,0.1565159332431394,-0.18820102083440524,-0.22417923664072842,-0.004753885470042076,0.08964888444841541,-0.1523603323875071,-0.024809610754580855,-0.022726899923299924,0.10951362903991267,0.0,-0.20767738331285227,0.1352706718219965,-0.10122220059882261,0.022069246095144938,-0.025024336535719265,0.052690837014890565,0.04382477975371793,0.016235722196724638,-0.13122103491378354,-0.1767368059206273,-0.3425136385805613,0.16775421205949603,-0.2697333289543442,0.03962915333083708,-0.10240348886084628,0.11040380934186599,0.015280908427214149,1.0,0.015104666698743682,-0.13407534439955776,-0.05443492319388197,-0.003638548174611921,-0.06622474808288849,-0.02070460415576644,-0.437184230630375,0.06886462131135922,-0.2030205111295095,-0.02540285801700969,-0.23164438998922257,0.08990196059572036,0.00029694653810199306,0.14336160456885924,-0.08080844551013293,-0.0547096332835318,-0.05135247400866122,-0.0023383100585246445,0.20355373896287265,-0.08686579478042268,-0.08838610091913295,0.03540227997300829,-0.16199236738297146,0.25086129754523195,0.08611005761785895,0.07506710799142498,-0.15766208257636738,0.13129627128062688,-0.1043668201601592,0.02879612190782721,-0.05569174145924619,0.0369513768602896,0.06923574392172117,0.0013647447902483687,-0.04874592131529471
Thal_PuM_R,0.4249017185055503,0.7883485456487573,0.15367166215658803,-0.13010742327283725,0.10952268841942417,-0.09537656227263082,0.8394312579355079,-0.17181089086469484,0.27340699605397,-0.18968867789587668,0.607185416555355,0.7918870383293594,0.5888537694241389,0.3117370781540902,0.1715464876176852,0.4944183376922349,0.8719327979301977,0.0414933329740032,0.604806368768436,0.43283190833210017,-0.1283637486686167,0.5680198569442099,0.07830262119014011,0.6354500046115203,-0.28672135822848077,-0.1225048934950904,0.5228665862771197,-0.05969886601206333,0.2985302685738885,0.49743989937589433,0.6134138041123288,0.0,-0.10079831995816323,0.06554640694829161,0.5517671644191936,0.16389951275540585,0.19522527673721654,0.04997491375917049,0.029188855910045306,0.4177532122954244,-0.08888586284861534,0.6040148871793578,0.4763914308451891,0.015917900548212096,0.45982784511251923,0.22336277916659267,0.2977249912829965,0.34310034763150615,0.7591093913023038,0.015104666698743682,1.0,0.5681133051777891,0.3455935442220372,0.6000340671370321,-0.05946775666237789,0.02832577046045976,0.39809573524187786,0.5687348048509169,0.1569997106699743,-0.10086957243794897,0.10931589428603994,0.3114974713093701,0.7288407805909134,0.7855889526581699,0.08225914534119914,0.559185609534832,0.8820480343995518,0.7061115636583655,0.3319872764098888,-0.2929452053276753,-0.17675026579168335,-0.06280585529188036,0.5748479167239565,0.3522184692917399,0.39628242824817367,0.6852433267380584,0.024608999630424126,-0.21380543829774393,0.8246359871473612,0.6805258370589097,0.3593072705343123,0.6856888004303724,0.6641886885147164,-0.23943096525547816,0.00790784614841251
Red_N_L,0.40216023228840747,0.5218855813239545,0.14830566797611514,-0.27322287236419923,0.2846369954260538,-0.2948213366717028,0.6351800829027062,-0.13254607244245645,0.32580772416133463,-0.23144891262393366,0.4470185516496913,0.5782653113543749,0.3378205363795659,0.3758546919547674,0.239988324208661,0.38066535652580497,0.4024382569394434,-0.0064428678795087424,0.6985167496184488,0.3249804053380965,-0.34035520093631666,0.705275522454885,-0.22659380624497474,0.7035714494705811,-0.31221911699700466,-0.3660783612333307,0.4927183088209863,0.07545564672043478,0.4232948229109992,0.6326806755009468,0.40624652661297367,0.0,0.08682590639215629,0.016134942869100048,0.43016698702954986,-0.03557891713899803,-0.07616399419571167,-0.1861103865304845,0.03006133373906706,0.33497779172766873,-0.2589017060365978,0.46670363029583917,0.3574461034651748,-0.29788640791393883,0.5096548803196815,0.37700022026654056,0.6379523663424177,0.5818040907394686,0.45827269050431585,-0.13407534439955776,0.5681133051777891,1.0,0.36177278940736163,0.5134768595444147,0.13738512836233785,0.14732665923552046,0.17645135009773788,0.41285038648571504,-0.2128400096428441,-0.2678011752955844,0.10573913629190583,0.19835548071478537,0.42837826034291576,0.4287325183141439,0.11059329020263367,0.7006315451936601,0.5823840013343604,0.38540907066786956,0.24971436918708595,-0.4105580665047077,-0.25086282025508344,0.07199909315542054,0.669630612415643,0.33531786419591225,0.03463694479572842,0.5189228425942315,0.1508053964616665,-0.23807307090010396,0.49437238084766355,0.5171491951879064,0.11017878447203827,0.5022556990338123,0.4274801804640745,-0.23359012774296437,-0.41718692120929823
SN_pc_L,-0.011069012101235152,0.21130148622047493,0.2102697008938354,0.07748731887058698,0.3929558807831865,-0.19873863291499308,0.3850262024965185,0.09149659296054619,-0.09723006801982789,0.2754024474400184,0.47609908524995936,0.32158594096717497,0.18586802767179017,0.2751267812655624,0.3084199114671685,0.20717836442287815,0.21467558837276474,0.3747403253287311,0.39913674333232607,-0.10168279556186222,-0.015139563786461396,0.2615487706548146,-0.2403423233147694,0.5140603104419332,-0.18520355758488435,-0.2442579973957443,0.39463474820077765,0.2814932103400425,-0.16647713275562762,-0.12339261965408829,0.3009489764596221,0.0,0.37581307720761203,0.03681965553432219,0.5188757812718273,-0.05295809875403103,-0.048147260723347116,-0.5180824745354995,-0.30033303174267867,0.344391385468909,0.10796968126008832,0.3215046813083774,-0.10923959430727186,-0.0977811488570979,0.24605584319975474,-0.1454152494158054,0.361057077874417,0.14044587280281445,0.11571991717946672,-0.05443492319388197,0.3455935442220372,0.36177278940736163,1.0,0.14689306937687308,0.337378091332847,0.1506247299961805,0.17395904631770429,0.02741213218444457,-0.3237616790463454,-0.1733439492397661,0.485302214796058,0.11455834121675473,0.3391317639997368,0.1537231895789332,0.3702012432602033,0.3523032367767206,0.3708317253786692,-0.023152540027063014,-0.0384331936107061,-0.0017286484935892538,0.2195966432571669,0.2509691739121079,0.13319303121524753,0.058225301152914695,-0.32732190173374315,0.4045341552375046,-0.023771311000696252,0.08595546211390533,0.26652997212165475,0.5186433171190648,0.4607679037593308,0.4135350254256148,0.25711955649215607,0.19613249821917372,0.06691797798190142
ACC_pre_L,0.44023502166261785,0.7617307478164519,0.3540831414874811,-0.4460072809076377,-0.13258023315373674,-0.12535361945620224,0.7734659106653272,-0.33647230745710655,0.48186989935670166,-0.4256035037364966,0.23177035014520553,0.7109180143031382,0.7166747341292693,0.4145037268431442,0.0696438857763997,0.6839090353363083,0.600986031849348,-0.23927127303156764,0.7877113205465595,0.6305076093053962,-0.45050922727888365,0.6704873649273405,0.07629814280299474,0.5144056083533131,-0.38312900394178484,-0.2614517623558905,0.39613603412056214,-0.18299429055846034,0.4955666098800101,0.6311876906476345,0.7291830009421141,0.0,-0.21063671475243917,0.2292156760674979,0.2771692663486916,0.17289299238361333,0.03637816518566172,0.11416973533732039,0.16182556929491268,0.5290160003238507,-0.3138226785665004,0.5916922410805273,0.28715939483363834,0.024734531959244247,0.601896436640165,0.5675255279456869,0.5293122634839919,0.5677097961794481,0.7762643736302541,-0.003638548174611921,0.6000340671370321,0.5134768595444147,0.14689306937687308,1.0,-0.1306324550743109,0.006539716692089861,0.13930734388054986,0.792818537075944,-0.14811966120079825,-0.021924370444585662,-0.19063803664290202,0.5232321268322224,0.6674248182456877,0.6166085156512595,-0.03466503619179402,0.7078908515692627,0.5401001566380841,0.6392563380914386,0.5862131483403974,-0.49675166873257215,-0.4927193311442002,-0.24289579407301137,0.681191993585041,0.6537769590149691,0.38015890602491337,0.33132082960801623,-0.1454981221739047,-0.24964967775384359,0.5878686095762965,0.5320066009093266,-0.13385590600136524,0.6859173446042913,0.7137704646873133,-0.36755828082912434,-0.22057865847239597
Cerebellum_9_R,0.03167970456365512,-0.05715951565778403,-0.07454794823220325,0.2503949153882173,0.5382671736921715,-0.4236736262549394,-0.002891847174835806,0.39265910111520885,-0.2857625229471412,0.3813796746696959,0.29600780449862435,0.0181378373697304,-0.11217907525499696,0.13267432105743218,0.0998866437388574,0.020672038404795996,-0.14636505420567486,0.401764169086333,-0.055654103355648174,-0.4013892975801832,0.09767719509791455,0.03561951683771251,-0.8202319255359893,0.252895608735846,0.13666312661775984,-0.22806804915839934,0.2617156175349484,0.4982658785276653,-0.1729088206748076,-0.17719617351263608,-0.029494927405606632,0.0,0.5448939184292646,-0.14423570893458637,0.36484826652407243,-0.14441591860173852,-0.18692666983708897,-0.4572365768471212,-0.4182049268214529,0.11016661397908448,0.07041445324951501,-0.07046287352828486,-0.10560868817889248,-0.3091615337204459,-0.05994013739719987,-0.22798851535276862,0.24801596440347423,-0.009050245366635944,-0.19294484219983912,-0.06622474808288849,-0.05946775666237789,0.13738512836233785,0.337378091332847,-0.1306324550743109,1.0,0.3660347385457383,-0.05965917752801414,-0.42825696836038685,-0.27658232494880985,-0.07323073352782176,0.5021373997885277,0.01785539667372952,0.004406484882239797,-0.2386655534392406,0.36966620287624063,0.002893629826117768,0.0033658447727861443,-0.2949282638184459,-0.5061137989662217,0.20996284292443665,0.3636012089390275,0.5738447408044328,-0.05716911111543663,-0.2591574058249268,-0.47322271936535015,0.14212392750394812,0.18008081932622125,0.2644978936799795,-0.1459361772552729,0.1850248473579064,0.33502280578201843,0.07875779348331165,-0.08787972039047856,0.27916971332375756,-0.06363442397063569
Angular_L,0.022592800386829964,0.0034296602907267007,-0.04484703217840973,0.09580763046451105,0.3107005911950433,-0.264091184748495,0.09036542953251761,0.22962685998336255,-0.11439604962646868,0.18049827688072762,0.2619816772222678,0.07601868635227821,-0.004249879791112412,0.06797864582151955,0.11502316977995301,0.040728898379280065,-0.01541821670417565,0.2279523427937797,0.0496490341530611,-0.1928068495717369,0.051646023641135144,0.05384864177656453,-0.3584741462437182,0.14456392923597228,0.018364836180540505,-0.21214221680998313,0.22106952504909982,0.24277894419171117,-0.12308757072199801,-0.04930392345146113,0.044265798502004045,0.0,0.2603189569831858,0.016479883341831647,0.2138862464901837,-0.15156614398930182,-0.13837830348218594,-0.23949355181810675,-0.24489703912731392,0.125084223341659,-0.036639295707969796,0.035178835848759055,-0.06258964718459621,-0.19791587247296394,-0.014509447687248841,-0.08312161129740675,0.19525020393335615,0.0616855528704069,-0.040365954676195984,-0.02070460415576644,0.02832577046045976,0.14732665923552046,0.1506247299961805,0.006539716692089861,0.3660347385457383,1.0,-0.016805795383009855,-0.16940418559799325,-0.13362301429691947,-0.09579150069824693,0.2773899071565504,-0.024359257800017475,0.07387710309976417,-0.08979520726617383,0.22332881520822123,0.04512125784757868,0.022258472773113408,-0.11804009761096282,-0.2093420008515508,0.09376025902565631,0.13651354671174923,0.2894982832982617,-0.03980430003048743,-0.07354369594853603,-0.22630866959432944,0.12222884902176051,0.08067356182803247,0.023868990782228372,0.035618843218805304,0.21960725729445568,0.20512658576840861,0.12894261013684308,0.022488755040307482,0.11374373771680865,-0.05793622695237961
Thal_LGN_L,0.1276002351153385,0.24842764510094725,0.11852157349106433,0.35122666619987597,0.10763139162902295,0.06936135621004466,0.33845985304310805,0.17457895254187894,-0.11747305196984233,0.3660676116565389,0.36870029567960944,0.45107307578798506,0.18142646578460062,0.1951424181891829,0.3657445737438634,0.24140268016814076,0.41276293504311884,0.48327857359007464,0.020336374360086014,-0.2825584861226614,0.421247614448077,0.08423048874793122,0.15866313511633642,0.35741251466770074,0.0771097056390021,0.3721875012970595,0.2799285263850883,0.1804827774913403,-0.16188588763918352,0.17900837491275792,0.23545909060959538,0.0,0.3354536052959945,-0.11113853517204075,0.4972589626368374,-0.21091257185780365,0.29401461462818324,-0.05140276110958367,-0.1986139047439367,0.29310162324457695,0.3826247493645617,0.39987790605158857,0.5787128080567985,0.05366022208864958,0.17082421425222358,-0.12371474867875154,-0.04128961600569316,-0.3078537469083688,0.29220775397324195,-0.437184230630375,0.39809573524187786,0.17645135009773788,0.17395904631770429,0.13930734388054986,-0.05965917752801414,-0.016805795383009855,1.0,0.008728123069686252,0.5194465730090682,0.18165630369134989,0.4593646273932674,0.040275763471418945,0.3596322624607107,0.08594985864712715,0.32538683220768627,0.06664742867308807,0.45878712052907294,0.21403149835911384,-0.049748553113726064,0.32478610704020855,0.3164570581282905,0.21592629691837092,0.23793564587939384,-0.24387347872150872,0.14073712900545365,0.41926907026496885,0.09413914581509164,-0.18498926269671612,0.4682255514532237,0.3449750118567207,0.5745932842890208,0.3173255667079705,0.23121278833123624,0.22971804374677163,0.4593592971451977
Temporal_Pole_Sup_R,0.4331497492916074,0.6728659908725791,0.35007326490720814,-0.5674764015267675,-0.3710164517281407,0.02599018638436565,0.63714171884344,-0.48751934555914533,0.6457521119879118,-0.6176882059294254,0.035486630536735404,0.5324844065222162,0.6415373943125131,0.3213227881977385,0.02279681627015727,0.48980648507709545,0.5822929984735877,-0.4835279589267416,0.7563182689126469,0.879812904340335,-0.5396083016013243,0.5880157735757555,0.37292845968580873,0.349028795662055,-0.41266524880277433,-0.27973321814646884,0.18701406656267353,-0.4135118788020194,0.673428294845338,0.630810550357863,0.6037183392319656,0.0,-0.5347486361692193,0.29875196724681546,0.01028128950015369,0.3464677342221101,0.15013509204499811,0.2863175061356993,0.2971780290653342,0.3347402228409239,-0.37776138690058186,0.4367505719155797,0.25086921915557464,0.22342963802056012,0.6211815960887079,0.5911178649515965,0.34722145618142825,0.5517641535002114,0.7249956669103659,0.06886462131135922,0.5687348048509169,0.41285038648571504,0.02741213218444457,0.792818537075944,-0.42825696836038685,-0.16940418559799325,0.008728123069686252,1.0,-0.09653084388691825,-0.14230659452949548,-0.5078794830390514,0.33672752619846724,0.5112507961888284,0.7422569264759551,-0.2181856398193791,0.6369726157840359,0.5005627876029628,0.6981819920099491,0.8003773454128021,-0.6267692050757506,-0.5718917615092167,-0.4802008912978986,0.5680674799792944,0.6748999687596432,0.5299043402223723,0.20961539631435946,-0.10421039730502603,-0.33628453243376977,0.5848644416182137,0.36114169130868873,-0.34525339582241416,0.510533389232888,0.6631184011326073,-0.4790951118449939,-0.27606562497913806
Cingulate_Post_L,0.2929608440249867,0.173833412004734,-0.23580995265267235,0.367737507336665,-0.20339186011893406,0.25398933861385425,0.030752714469511774,0.059970128447514134,-0.17294382983012935,0.10531484573619533,0.15934624202677294,0.140897158315687,0.1458953010661318,0.012676520201420157,-0.016238443325612778,0.13399497512730213,0.34774540009163574,0.12191677992622763,-0.3744864048076605,-0.20478046044235787,0.6831950065469894,-0.28518517912706215,0.3398164896125492,-0.2439602677690496,0.5617271406393207,0.5852628773774424,0.017031054279094113,-0.12672354735924626,-0.15881897798887815,0.1234193426919041,0.07551045923891517,0.0,-0.03965140641559881,-0.15409560902621977,0.10927811543023289,-0.08773095495266522,0.3374988247332364,0.577271348930068,0.09766520355470412,0.11773840837273337,0.23708626956726384,0.12140143953252547,0.45504033919622605,0.2292463134315397,-0.3325824540567107,-0.021540846397795545,-0.33084629993088127,-0.3538991993688904,0.27295083216656024,-0.2030205111295095,0.1569997106699743,-0.2128400096428441,-0.3237616790463454,-0.14811966120079825,-0.27658232494880985,-0.13362301429691947,0.5194465730090682,-0.09653084388691825,1.0,0.48526675286959714,0.10003969127375917,-0.04002379409699528,0.19275711471879534,-7.59623620605497e-05,0.055070150052221566,-0.20757960094935013,0.20853486042376537,0.3363869226833297,-0.08716235410740299,0.45319939076301885,0.1888474973276016,-0.08920239101629572,-0.047168120737680556,-0.29476230624160804,0.5082079409717994,0.05209748453171238,0.06505799653021346,-0.008147357141947415,0.22038735000296156,-0.027941046694892467,0.2775254411232232,0.04041163012859335,0.11497181123128884,0.08425721911783973,0.35344999634453655
