,Thal_AV_R,Calcarine_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Thal_PuM_L,Cingulate_Mid_L,Cerebellum_4_5_R,Thal_PuI_R,Amygdala_R,Cerebellum_9_R,OFCant_R,Rectus_R,Thal_LP_R,Cerebellum_10_R,Occipital_Sup_R,Thal_MDl_R,Temporal_Pole_Mid_L,Thal_MGN_R,Cerebellum_6_L,Occipital_Inf_L,Frontal_Mid_2_L,SupraMarginal_R,Temporal_Sup_L,N_Acc_L,Thal_PuA_R,Cerebellum_6_R,Rolandic_Oper_R,Cingulate_Post_L,Temporal_Inf_R,Parietal_Inf_R,ParaHippocampal_R,Thal_VA_R,Thal_VPL_R,Vermis_6,VTA_L,Rectus_L,Cuneus_R,Thal_LGN_L,Putamen_R,Cerebellum_Crus2_L,Insula_L,Amygdala_L,Frontal_Sup_Medial_L,Precentral_R,Caudate_L,Precuneus_R,Thal_Re_L,Calcarine_L,Olfactory_R,Pallidum_L,Temporal_Inf_L,SN_pr_R,Frontal_Med_Orb_L,Cerebellum_Crus2_R,Heschl_L,SN_pc_L,Fusiform_R,Cerebellum_Crus1_L,N_Acc_R,ACC_pre_R,Thal_MDm_R,Frontal_Sup_2_R,Cerebellum_4_5_L,Olfactory_L,Cingulate_Post_R,Cerebellum_8_L,Occipital_Mid_R,Lingual_R,ACC_sup_L,Postcentral_L,Paracentral_Lobule_L,Thal_PuM_R,Thal_AV_L,Parietal_Sup_R,Cerebellum_10_L,Occipital_Sup_L,Vermis_10,Thal_IL_R,Occipital_Inf_R,OFClat_R,Cerebellum_8_R,Frontal_Mid_2_R,SN_pr_L,OFCant_L,Thal_VL_L,Caudate_R,Pallidum_R,Raphe_M,ACC_pre_L,ACC_sub_R,Temporal_Pole_Sup_L,Hippocampus_L,OFCmed_R,Vermis_1_2,Rolandic_Oper_L,Temporal_Sup_R,Cerebellum_Crus1_R,OFCmed_L,Parietal_Inf_L,Heschl_R,Red_N_R,Frontal_Med_Orb_R,ACC_sup_R,Vermis_4_5,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Vermis_7,Thal_PuI_L,Occipital_Mid_L,OFClat_L,Cerebellum_7b_R,Thal_LP_L,OFCpost_R,Temporal_Pole_Mid_R,Cerebellum_9_L,Thal_VPL_L,Thal_PuL_L,Thal_IL_L,Thal_MDm_L,Cuneus_L,Vermis_3,ParaHippocampal_L,Lingual_L,Thal_VL_R,Thal_PuA_L,Vermis_9,Red_N_L,OFCpost_L,Frontal_Inf_Oper_R,Thal_MDl_L,Hippocampus_R,Postcentral_R,Frontal_Inf_Oper_L,Cingulate_Mid_R
Frontal_Sup_2_L,0.30782231390664944,0.5438241701968302,0.6145605667781754,0.27104104383853656,0.464815224888492,0.46471805027472673,0.7147138912316325,0.6500859717452545,0.3488665851056294,0.29459748742740177,0.3532102134010525,0.15595792241987955,0.09153003284196326,0.4413298685543919,0.15744980213638715,0.23434224662400222,0.005880193767816767,0.00770307705138755,0.03757821152464223,0.2671516618286996,-0.025614612328056202,0.5839060346612799,0.5965368336111042,0.5038476246392904,0.3152212090559578,0.13353680192292025,0.4379559408657598,0.6373445071311942,0.46971518316713656,0.3274050964762999,0.3056983387170031,0.4819722877694329,0.40422818394057214,0.31848463875105765,0.2389614250591792,0.2185763192922476,0.116078323999042,0.24584746068645724,0.567324520839079,0.4656674457776768,0.09778544251624487,0.667208210487082,0.09477214699676247,0.6788663523931222,0.541670636648088,0.4748796195612917,0.574405806269684,0.2815500853187128,0.5535661238664153,0.0676260251705019,0.42429185242200645,0.2774463144947633,0.3694089748929016,0.10621899429863595,0.28337231311221683,0.6237835402711629,0.36160467270393953,0.6001399132310921,0.21162756677918695,0.11264780776270628,0.2949647650230911,0.3266734850901014,0.7617413885357406,0.5651556673486233,0.3112803481439029,0.24972599230026973,0.33055764097783863,0.09498193574880963,0.5715600806994889,0.7370081597767477,0.33194109070934424,0.5042926481140837,0.3767983036712812,0.414464455835382,0.0072607258225545765,0.3730992331361924,0.2549507610511663,0.38976800132534545,0.2633112531405239,0.14592836199102208,0.15898545443908815,0.5070211899205441,0.463707636367447,0.3351446408032753,-0.01659604477109948,0.5821906309170972,0.40095800005142435,0.3879167728141147,0.4574588211449783,0.11793178234040119,-0.03947795874144463,0.08207557694899623,0.45606393980797166,0.14628956459019316,0.4471991667582858,0.7227362282722516,0.488663318139828,0.4766694273831357,0.05100823295045921,0.36253243943179775,0.5696024755295159,0.22596547157238453,0.15789051034869822,0.6635026716586164,0.6015343104513714,0.18825974816599705,1.0,-0.16230500643145127,0.4675787900736787,0.2145509668739147,0.023685202519722854,0.25143846085512883,0.3479912348344533,0.18104299885827893,0.4848482639262512,0.43201316908398,0.47744867023820386,0.451187547162015,0.48956153760981047,0.44236537032303674,0.4155516347913607,0.6557436337375886,0.48975219781883794,0.5104321913627734,0.4798027028453577,0.2914550724415416,0.14386384291936366,0.3932498577473737,0.1452663440049442,0.6227768145490357,0.544866931324564,0.48369658761494533,0.4953219283082432,0.42104683306775603,0.7483476545261726
Vermis_7,-0.0714470806731268,-0.04703814978603492,-0.07346927157680375,-0.24254442122198858,-0.061777230487420086,-0.19436295393133024,-0.03892529104144535,-0.08479186767793949,-0.17035661203932198,-0.10520754074286774,-0.015610408697983571,-0.17920489082778057,-0.07859817114897759,-0.14028791462747334,-0.3096172601282984,0.01382573694572354,-0.06291923729675745,-0.1777195633463041,0.09108901780075777,0.027243642884206668,0.20743390969409065,-0.2770638678996774,-0.04466733192779975,-0.012906361155978466,-0.155978547150866,-0.10892191004211504,-0.07263327210979269,-0.020607061983389567,-0.2850822656848364,-0.18575772238968893,0.003914343247895554,-0.16644731767654528,-0.12451603569402696,-0.023794729336114824,0.10239762264742747,0.030917916304420437,-0.20882629421401716,0.0019667087387883276,-0.22398381574781628,-0.2558702147980615,0.01116015785899698,0.07338992796790708,0.16543904076527663,-0.052537713106437116,-0.044349666508748935,-0.1863836591980091,-0.215687275984787,-0.14548038315118225,-0.013117669414026322,-0.1056475961189858,-0.026168730574481346,0.11610493025979529,-0.18219651456017677,-0.06074507820995434,0.1841622134402756,0.05287287528361579,-0.13865984493907121,-0.21987381726421681,0.20101658219852717,-0.10358532636034971,0.06689838740215107,-0.17233289079627173,-0.19217881075848506,-0.08652676209792222,-0.0509487158204882,-0.22760516206656292,0.061222072999074596,0.16089661938787134,-0.025610238311556382,-0.12926856323228259,-0.03144954133590646,-0.11181249551769462,-0.28070768118901107,-0.16518695693240376,0.023648607177294115,0.019555425854663192,0.10637384753701691,0.17161831554728965,-0.18334560553437643,-0.055739594071969,-0.17196601960705546,-0.06532311638981687,-0.33348321791511865,0.02589531363383954,-0.09215415614031869,-0.14326873773811996,-0.14817583307079688,-0.19490099173591038,-0.22147463481868992,-0.032018484915511,0.043847921625116616,0.09777814122553308,-0.10346536112875668,0.06911691334855376,-0.2446082549701718,0.08802914273615349,-0.20641916150533368,-0.04032370914778385,0.01322472880684117,-0.03167579013501505,0.003213516959755663,-0.026878041773148786,-0.16851800719482493,-0.17171915064682047,-0.06459125988061112,0.014642600383134701,-0.16230500643145127,1.0,-0.1018455636067042,0.2296118324548222,0.024403154749194064,0.05647654990149975,-0.02493294785468423,-0.1076581038390852,-0.35840766716385786,-0.03891483931549188,-0.21419077274402912,-0.056278473607665455,-0.09427285183335665,-0.28524607138257196,0.06374934903242029,-0.18641429433287324,-0.19322371272581607,0.05514339151703402,-0.057964254787108524,-0.17508787595068934,0.23358130705281108,0.05654220365248307,0.011454233990770364,-0.20624063114515698,-0.1650370832743426,-0.24445043184058432,-0.023543062902002875,0.03131720696577592,-0.05608398906435917
Thal_PuI_L,0.29868173404136,0.22811160830383212,0.640531614948999,0.6139288229086044,0.2120031627932188,0.7076012730069785,0.6090150946098323,0.25035414243783477,0.33259570964574464,0.26747320275388164,0.19495543482549815,0.28554804844913784,0.5095635832767642,0.5187435989779263,0.5656525756771775,-0.08250463578372637,0.09374335158446045,-0.03304759033556711,0.23492253000955574,0.01625395290157795,-0.24495660419736406,0.5489815274340105,0.20675179628055584,0.5058746718027545,0.6139480230086513,-0.029845564036565474,0.08124750312739908,0.5050269264394189,0.4974248543430326,0.07375709149086036,-0.02879415583545804,0.5852144506874882,0.6206111674949631,0.2163979664984056,-0.009142753559035563,0.4383734460604006,0.38157459723124654,-0.08752871316882666,0.5396941380893776,0.65328520664988,-0.10538592017929564,0.4986571745393063,0.14664827457531765,0.4065139473625707,0.16119479817997776,0.6341336100105844,0.34210739768435977,0.5077717569097763,0.24068013971089594,0.2712010407157891,0.15605780074187256,0.023985187573579883,0.6083207483300511,0.16291549568567656,-0.18749667484990143,0.3713472772269641,0.36433269055073053,0.4103010612360823,-0.021073690392607886,0.3252088738585406,0.532727631531633,0.5711234847854056,0.6151973423241616,0.22135824462842624,0.38204546420963265,0.40043200216789987,0.23923056609758972,-0.35063829875134644,0.2543492606893485,0.6385264959223417,0.25839441405553215,0.1637504811985358,0.35813356278326297,0.4712783973573507,-0.07768132271966195,0.2569187697249154,-0.14742856004861524,-0.06998277410818118,0.5384011746448203,-0.02251337363818064,0.28131608529514507,0.0825353538970882,0.6477895555353452,0.33818878418947135,0.2604774592932082,0.5502577639890853,0.7254467207630708,0.5827359752005867,0.47814897293159514,0.6239670872249514,-0.0971188943725003,0.19852766983465767,0.7763519370587222,0.04822208972737706,0.6169214613360152,0.45854794805273064,0.5449618241931226,0.25698197024592084,0.28551293110567755,0.12807909469081838,0.5083219780266228,0.5004866520082731,0.08584869193153105,0.5355098684631769,0.3225158842554954,0.5889975188242579,0.4675787900736787,-0.1018455636067042,1.0,-0.27044302824152117,0.12202493339383617,-0.3269204019034937,0.6798459305824898,0.4823696854156945,0.4537790053311575,0.28478570752705945,0.720725014197315,0.46966572236046694,0.49701049322498553,0.4768271442391054,0.05040368303503374,0.6905556524437955,0.5567803764741255,0.1601082666884759,0.5669538526093673,0.7109657584323692,-0.2389334749156317,0.3986361982635082,0.30578062530160666,0.6419020809622676,0.5079410537346085,0.6495596724628773,0.1363613276549013,0.38338102228911647,0.5397005277048255
Occipital_Mid_L,-0.10432521137043037,0.27627052957382137,0.1569997862350381,-0.3014348142370513,0.10078949549220512,-0.14449445254978321,0.1335514720827836,0.12632932549414952,0.007536559498649675,-0.07889945275866281,0.07055395088482631,-0.19070775174782534,-0.25732796717724377,-0.22737218051311642,-0.45009728532881615,0.4356899981762331,-0.12003708335394074,0.2363075959308423,-0.025118595021377598,0.16345489335315733,0.2985169498327752,-0.0841087634401365,0.2706365060369574,0.1576333073984494,-0.19579421789449197,-0.08968772758790208,0.12137420205306138,0.12035240112044858,-0.02541130227953903,-0.10310199160135322,0.39365125726262995,-0.22541463188786892,-0.04399028625089277,0.11741924684123828,0.24776825668088534,-0.046524941667153076,-0.36114588251012053,0.40169145361814385,0.02949564437437471,-0.28193046597371735,0.06133381796439978,0.2680722005916116,0.13021922240104583,0.27695942823508884,0.24672626554569663,-0.10628932179605893,0.08829267147604429,-0.24545937873278548,0.3622845157218015,-0.31680868903475623,0.17356797356038567,0.16669622966146017,-0.18297552586736163,-0.041020848913740325,0.34290566857007454,0.2546821660852051,-0.19518747428414326,-0.08291306719330613,0.23619975060956264,-0.3355252822679252,-0.05056427562446737,-0.24238767284432786,0.158364136325689,0.13812307837214333,-0.11852230507989953,-0.030076620389989848,0.08844048853452822,0.589891988822867,0.1553902602073941,0.16099046429508743,0.1062820819346577,0.14409986516049142,-0.15174023827971547,-0.21546376276809362,0.26141033134721925,0.10027934336038691,0.6790732120914822,0.3884913166094843,-0.2651317148259754,-0.012489565739276726,-0.12494430612853948,0.18138691850361593,-0.18336937825644856,-0.1192956454183599,-0.30794652980776355,-0.05978632598368702,-0.19955988416354373,-0.17560941055803456,-0.09580035470320176,-0.33312961301932176,0.13197361535611277,0.20322611143221092,-0.10904933957237194,0.12517841685014547,-0.12621768791747875,0.29739377506018694,-0.044888927720028914,0.05851783832162209,-0.17268310857518723,0.3694558699370756,0.10239950353905267,-0.24632628417040273,0.04187143375984651,0.04758705666132434,0.05423994664602651,-0.15401856553751098,0.2145509668739147,0.2296118324548222,-0.27044302824152117,1.0,0.20044089738152399,0.32136152250712646,-0.3224991419075773,-0.21224049660792196,-0.14182098749955938,0.11482299913256716,-0.3394719763419472,-0.16734233728095443,-0.009517476897894424,-0.2911395536885024,0.531694630209818,-0.08091260735949163,-0.09416288329391628,0.3440951244415919,0.0664246365963898,-0.40088642622512466,0.37907989750111937,0.07396808818093543,-0.18301123148263054,0.002317948883362453,-0.16435034812731783,-0.21373431218918207,0.24336333421272904,0.1606404799146394,0.11610000791420387
OFClat_L,0.0509265750608744,-0.21170056558307412,0.22557280385034836,-0.07331771441123554,-0.37725695728678743,0.0021310100238307065,-0.02635570169448226,-0.03774989041791653,-0.11828677024925914,0.049764752614709314,0.1534629071450775,-0.10179297173522213,0.1975386870762504,-0.023506561463775288,-0.1802198411022538,-0.1988361415479255,0.06328792761763591,0.3403062580154505,-0.1373012348226996,0.2799082082758042,0.36092154000453347,0.021173907880227456,-0.22314658228486417,0.24481009000070497,-0.06039874443041441,-0.2965198545066876,-0.0722805906614024,-0.198440165895019,0.09575099656859128,-0.40790100061574897,-0.07128755389717595,-0.22939415492696077,0.0870391963123507,-0.09554261272439198,0.2571833001332575,0.1856733314162613,-0.35803300728288495,-0.20130239493725616,0.1475832187139696,-0.17229346218210728,-0.21728717523683708,0.17296935298234575,0.46540800994311454,0.24828735795949142,-0.19318383326474237,-0.047849194282324085,-0.23455091067237105,0.12453712859017581,-0.034585481852827664,-0.10055645885830411,-0.30285871981443935,0.36454105785773583,0.07331628025855082,0.22348698572472936,0.058858506027092784,0.13847411503610202,-0.01392646052351801,-0.30663868885576073,0.3865745304461842,-0.1047509045464595,0.2845807982502239,-0.14295708775889637,0.07804658848911267,0.17430163322405445,0.047690803892715516,0.1919540861473465,0.1708323423606313,0.028695458015830764,-0.15434492262010274,0.13295815734155486,-0.3465035029967056,-0.38076874530327104,-0.043041580913634005,-0.01826924005128106,-0.3057639896806716,0.011469598046373285,0.11076716651939765,0.2755958493545683,0.04893888942510149,-0.35544539148732146,0.17146075720252543,0.14984221069648962,-0.04304716763167022,0.026235953251855567,0.01179566383508626,0.01285407717367124,0.06638656237946816,0.1385668257482114,0.01279704087613594,-0.003448532244280252,0.07971789578973189,0.772849071802143,0.3745372508235992,0.06904731865258308,0.2272607648875595,0.10154349930231389,-0.26081474626481077,-0.013936306749531889,0.0699971686080799,-0.30161548082679907,-0.2389096371930922,0.037318777106401683,0.011769742928289893,-0.047871470643399305,-0.10222786877904871,0.5337298136499659,0.023685202519722854,0.024403154749194064,0.12202493339383617,0.20044089738152399,1.0,-0.2278622431580438,0.1641422152756046,0.13627908991663001,-0.016174882879605945,-0.06305803447046905,0.026815959762380305,0.06316895992197608,0.035737134847939174,-0.1477040363056685,-0.08115041686282096,0.006011081824647774,0.08014185054600925,0.11633560927114804,0.03894528176249641,0.11742716086575428,0.26485723560266444,0.13646754437807837,0.037706278114875376,-0.09676995056953926,0.06414609561111632,-0.13449659390341132,-0.10790795990083797,0.5495288879312797,-0.008365871772024044
Cerebellum_7b_R,-0.04121534427298318,0.32593206999620544,-0.1308583926134322,-0.2979575890384823,0.3862307269233839,-0.16003172918137346,0.05663131603050187,0.45881062366212927,0.07877597731392043,0.15859518777190165,0.34190120601711965,-0.21183293887661822,-0.38396660556267737,-0.043247029120791404,-0.5173856299528417,0.2983806527371956,0.03196427163187094,-0.10581680957272808,0.07607210999473726,0.4004697291848726,0.28189840655312604,-0.11051542139395598,0.23375788748227047,-0.07002407177102288,-0.2200286415731462,0.23086332806177545,0.5747581559836152,-0.039310125259695294,-0.21769892346210454,0.4170458341784463,0.14613488589343007,-0.03431444257034179,-0.2182345162545173,0.2672274854975605,0.4923611430325377,-0.12215391841028841,-0.25338099955659193,0.41666893146588946,0.07626939796183911,-0.19594522491572774,0.11351250854232513,0.1845088258110705,0.050602010304521085,0.08032944861043949,0.22912151418092538,-0.16913114715128194,0.08862173349868674,-0.09782182815797354,0.3823489751873885,-0.1388797121642298,0.26081061813923306,0.25680693081986267,-0.23245840084470457,-0.07942567576723618,0.7181634384386141,0.13558786787517174,0.06946115153812646,0.32253106280526467,0.2773782258444348,-0.10083561726193822,-0.2202137389270451,-0.20690737734382023,-0.09521984981669505,0.36784617855323504,-0.018415573764549203,-0.29030929730797966,0.22868426145517193,0.4923320924657668,0.4585928143695788,0.009848146177604818,-0.05376101568515475,0.18213310622843626,-0.19122788137761154,-0.10174009196984916,-0.019417369480373193,-0.08336131038539543,0.3307718079531399,0.48083029853929243,-0.23652144338483097,0.3772476118016076,-0.0217852878609924,0.5838884528770549,-0.38733511894381967,0.14630276373888865,-0.34762168234787905,0.029563093710079168,-0.25336930534385194,-0.10754117450730066,-0.16945435209506587,-0.5396478325321858,0.11082113418392865,-0.14279252508447784,-0.19608173782745036,0.2785740723024051,-0.15974616417134532,0.17067660140965507,-0.059579322028592535,0.4637951217430124,-0.23074357813149418,0.12419341874661097,0.07687371287358505,-0.10728082387328144,-0.015296687985161017,0.07177441671406612,0.2411206727137447,-0.40114297930320575,0.25143846085512883,0.05647654990149975,-0.3269204019034937,0.32136152250712646,-0.2278622431580438,1.0,-0.24954444513950805,-0.26831713547873043,-0.04959211133425595,0.05275079336948992,-0.2715860087367204,-0.15465854186161154,-0.03321332311286814,-0.07989110425200031,0.4087227284244623,-0.045639907189553304,0.010371146752287667,0.4524691703323998,-0.04328775197219363,-0.2755107385818842,0.5146427769229007,0.1223398092535379,-0.1331717108690815,-0.07197920222844678,-0.046136153960613616,-0.0845154562103798,0.1653050193071494,0.050290416386557214,0.0649195662818328
Thal_LP_L,0.3724109804115808,0.029043214962989936,0.5825493904077788,0.566981514829654,0.02090956860416505,0.47188672076349486,0.4015721408321699,0.272639063558565,0.07141981907163422,0.5527852821661902,0.2195050387289556,0.4043121678342007,0.39377214610664185,0.6526823997375523,0.431857485053634,-0.42485563903617724,0.1530604468631055,-0.3908316625907351,0.24909507375026396,0.10328229634044085,-0.07625327101049498,0.29017798121052163,-0.02650382077499631,0.44637711635688737,0.5639280887017918,0.03909006131787244,0.13484782512740653,0.33895894789801656,0.31843593974557505,0.009951227578841962,-0.35767861181983035,0.6370692285031124,0.3203631057855501,0.19871953785290908,0.004885767456914754,0.4797776451803033,0.33191364277846475,-0.40003576802697677,0.2625690290148551,0.5929547761493491,-0.20841859616240352,0.48491881344341375,0.4747256708345781,0.4746118938262596,-0.11687597607111978,0.518585962668182,0.14189305210967582,0.6078852683079108,0.0037604912844150535,0.5645072121669055,-0.14389621578238,0.2328630256251197,0.6583972521304489,0.3314792858989104,-0.010421332577602239,0.41386796684060023,0.4981024369573793,0.2746323594256924,0.03348956381838636,0.5842402705646281,0.7649453646099437,0.5636361746157085,0.4286893897982425,0.28902728854475546,0.6710841720571717,0.23750982939248572,0.35646806390608843,-0.5700315986369583,0.2070824101501773,0.3703021230561107,-0.15545129816087422,-0.14817399749374371,0.37045430069789864,0.3893891648232968,-0.43023343436349587,0.42919566854755653,-0.3892341648426511,0.02456768608359129,0.5864356002516808,-0.1290983072134083,0.4080260050499463,0.16319827776771761,0.3816649822642058,0.6300454214319356,0.3962678132968498,0.5317338400674779,0.7484920517803791,0.5438243244971451,0.34734374348601316,0.6403678455409841,-0.19763330808392343,0.2877617939749421,0.7874163979328229,0.2571111830072166,0.5834612553056081,0.34078782710352484,0.32705755498529726,0.26372118446630655,0.5569673595689276,-0.27884223686868786,0.45450261214955856,0.6030898603700051,-0.2032659878039251,0.22966297369803737,0.31566502700406696,0.6974052559220801,0.3479912348344533,-0.02493294785468423,0.6798459305824898,-0.3224991419075773,0.1641422152756046,-0.24954444513950805,1.0,0.6216721605414748,0.37686023722992973,0.26635880466028433,0.7460391472320687,0.6101613633896845,0.32090878094487024,0.5951787480795743,-0.2307607077119651,0.5561073075733725,0.6472233717160413,0.09308344568432088,0.3727062873782411,0.8593602941975631,-0.06899906093576076,0.4555757590382344,0.5689535587833087,0.2582971538361158,0.4600022076041655,0.5353728408542927,-0.12491754958851953,0.5130753291796651,0.44494514754862136
OFCpost_R,0.014712355187418868,-0.005158092275213309,0.6922315816600735,0.861836283542401,0.10179453191712164,0.17682909094362953,0.24310232059740733,0.16971395443790493,-0.009272300285791535,0.8082551883030002,0.16766357861214487,0.7694868335318649,0.3079899578897829,0.5951535900751835,0.5210497293763735,-0.33803336793154865,0.2206950329050288,-0.13206680414773803,-0.15546373213549597,-0.10037726623832251,-0.12273049167919485,0.040727938752087994,-0.15831164614406237,0.2188656378294037,0.5567806809514353,-0.18767462220267728,0.21316017277971824,0.18086341198013114,0.2626325474906631,0.14941574344305483,-0.4738464248721064,0.6380700738553636,0.41108721905026996,-0.19382838833381522,-0.15996201280767908,0.4834461145097668,0.5707080833992298,-0.33234040868881054,0.2256105992293749,0.42884119581961233,-0.2477011026328259,0.3029395538112064,0.4804146395889937,0.5717207551938073,-0.34185797257920214,0.44149557715110166,0.05714453917691076,0.6255121329913451,-0.09294396605746881,0.3943375129361953,-0.2859731542458355,-0.04026577564857479,0.7112192683417885,0.4264987502452745,-0.18047428122399675,0.2702405991621715,0.2993948689538146,0.23145745837751452,-0.0553142177858735,0.2920072976290055,0.8305267203949117,0.3470304826634451,0.429211033600179,0.17034614974615717,0.7186310007247868,0.2076352010208563,0.10357598434768464,-0.4923105883158663,-0.02230331272279585,0.3249477742875321,-0.18700729103002936,-0.2528649578553365,0.22905249225871838,0.4511365459404794,-0.37654120413008585,0.5359920542776203,-0.29677459101624654,-0.07613668533174517,0.3990855834157577,-0.16640585240764216,0.6956120110776186,0.13680756122005625,0.44726634734063997,0.3861336347748147,0.5309845528501105,0.35679010524518767,0.7643622149703719,0.30922845998339016,0.27083123518356783,0.7044610376480841,-0.41471833177558454,0.2946027490912111,0.6428888968437491,0.2657055776837905,0.5654266383201378,0.09023377622870814,0.38450037767826056,0.21430398785978477,0.802418717138079,-0.18839013800235316,0.44396976785142384,0.30894321973348227,-0.1076793803945408,-0.009897247774510762,0.21646284987745537,0.6264300442389322,0.18104299885827893,-0.1076581038390852,0.4823696854156945,-0.21224049660792196,0.13627908991663001,-0.26831713547873043,0.6216721605414748,1.0,0.5782609522072089,0.420485588265154,0.47879800849364873,0.3039515905483915,0.132261244084249,0.34718799167074077,-0.24155619408277126,0.28653828928406677,0.6345783701153803,-0.0696168354012908,0.2433518492844695,0.6882587511092614,-0.11734793107011511,0.11471584102356101,0.7088623101990134,0.13908035660400875,0.4005432502880473,0.6646405250595595,-0.3788880573811093,0.4356682657887867,0.36889512132671365
Temporal_Pole_Mid_R,0.17520419804080542,0.2688692045655341,0.6133298518370631,0.7096769443826533,0.3632535015580447,0.39118353020349383,0.38864335233504355,0.4051383929059977,0.24213107843239043,0.5635633601476417,0.2238085707080607,0.4651924202788157,0.28918442803012656,0.49523242707214377,0.5587991182189435,-0.029001209945090603,0.14359143875244143,0.17242597195934872,0.030359629850845688,0.0237522192637626,-0.24584430456345743,0.3397382238243694,0.16129438058537166,0.2573439402258081,0.5240237333561044,0.13018199746166723,0.3882172969837404,0.35280117946493594,0.422369918813269,0.3974858358499806,-0.104973214936639,0.6718102312455381,0.374230699862516,0.1493312842473901,0.007943767878183138,0.3056952924108389,0.4284893646386917,0.03525712329725197,0.29954488939704943,0.5385068044098864,-0.09126940991873553,0.3740399687289762,0.05270877331020384,0.563304609660409,0.14700410359720342,0.5476350648493608,0.4193744535006752,0.4403850936853483,0.20155208720381942,0.29922530049439316,0.16000570333425596,-0.038586440512893144,0.5460702831267035,0.18363891043567587,-0.014700202876673289,0.3141963485598737,0.4226370189106581,0.5686474976307385,0.059837564735808146,0.2835923301100817,0.37995065112296095,0.4619197621254784,0.5900831740034593,0.36172598987987553,0.48567679223825105,0.3597776368528007,0.15544075205411026,-0.25683011764707614,0.30220209946546756,0.43509790047374325,0.14334449512031314,0.2690287467954234,0.4518516548508584,0.4536536590542475,-0.14313250238439104,0.4699022458839693,-0.08540493831636743,0.04008387073339266,0.3315344494083474,0.0731661315334481,0.5246930250528848,0.33665216971144646,0.553533632456817,0.39236577814080276,0.17537447603058906,0.48337781409870245,0.5947139842530242,0.4636854952280677,0.36169973121780286,0.2946858907518461,-0.14313811222465433,0.004396763492896565,0.4302926288585946,0.23174029398017224,0.5045234452965959,0.2626921423249198,0.5604826667483174,0.4509948750476947,0.28280825907283297,0.14511248805815063,0.3832842107185286,0.34825861388222845,0.13980941303750094,0.33281762996898673,0.3982525377024088,0.22330053379981477,0.4848482639262512,-0.35840766716385786,0.4537790053311575,-0.14182098749955938,-0.016174882879605945,-0.04959211133425595,0.37686023722992973,0.5782609522072089,1.0,0.5011982699297045,0.4916398419283825,0.2030781443783444,0.38707228280493955,0.5392835305115575,0.027247265149651805,0.46878493765461704,0.5784078938660382,0.13107346963462746,0.3637948978984231,0.4626968069181709,-0.143137844315777,0.27620897540440387,0.2629599752409418,0.5041670962444085,0.5288162061096489,0.6663494251664381,0.06218517342476034,0.18978341750068453,0.49873648949557603
Cerebellum_9_L,0.1885631210685274,0.38483502065980774,0.49956814605042804,0.42889155891715647,0.49351816529244663,0.21857294823350223,0.5520358802140433,0.6947123720446768,0.3175653011933223,0.4417383165247253,0.5418656782589738,0.4877351972834322,0.1511440054815856,0.6248430841160697,0.1705028885543097,0.1943832571965331,0.22861238101767892,0.07013529531235808,0.10216822057623937,0.4026204299821277,0.07817347730071263,0.09770068165853715,0.4844978366645288,0.34268368042139935,0.24026997876906409,0.29787748015013055,0.5446607461066999,0.4910735417304045,0.2251555061178166,0.45960153104105606,0.030257061154089243,0.46222220656257623,0.3608168672381075,0.29651214785495905,0.22087336494482884,0.217629097762068,0.28291440819503894,0.20380059414597584,0.29297059619880406,0.3219235265238743,0.23559844608436817,0.49161802627337453,0.2917603229217258,0.4399227542134394,0.30109153313081144,0.6288723171709186,0.42950142429031996,0.20944363887816767,0.4898407149006994,0.07084726097813236,0.24462665467348274,0.2920036489362183,0.39290741684013514,0.2815671735624797,0.2070871405079454,0.4018669010624383,0.2862198922370844,0.6374094680125991,0.2721546690309862,0.14533273977585673,0.33823217052985927,0.3283194640741168,0.4871896786855157,0.6962656786469507,0.3943240491770204,0.03980578910662966,0.5238036985330633,0.027433139396244227,0.5712250811693298,0.3380897981160231,0.00936737007134799,0.26703491787753214,0.2263952705885323,0.5467491814671253,-0.12941957316706207,0.4022565183924493,0.10853097305725992,0.5003568133198212,0.017260794684724138,0.24233409073787499,0.12278206609671939,0.5279523606172697,0.4520242621910291,0.29200079559553554,-0.07757535492539501,0.6093049954068902,0.501407452591128,0.3421416964436937,0.3493099767556228,0.20866742663770255,-0.043888056878448364,0.17980106553869732,0.3748719078940923,0.12284511692663462,0.3116374059765688,0.44187674718037373,0.42272480863596607,0.5735206253368312,0.20742114809332302,0.12315930497568045,0.428021610420218,0.16412716551090994,-0.03448015800979407,0.13278384274304103,0.7448342321891867,0.11017717622376398,0.43201316908398,-0.03891483931549188,0.28478570752705945,0.11482299913256716,-0.06305803447046905,0.05275079336948992,0.26635880466028433,0.420485588265154,0.5011982699297045,1.0,0.25818495871596153,0.11045179656065997,0.24889906645501375,0.40278360926044543,0.3305760892582483,0.4600532160404698,0.500230854166519,0.5197203448501767,0.5156973268755388,0.31701431485213577,0.3401067410538805,0.37391095840025634,0.14109831442763895,0.4654850404698806,0.6194980003699999,0.4871841118237577,0.22159062585621142,0.27415506920188604,0.650531799411041
