,N_Acc_L,Thal_PuL_L,N_Acc_R,Cerebellum_9_R,Insula_L,Thal_VA_R,Insula_R,SN_pr_R,Temporal_Sup_R,Calcarine_L,Cerebellum_10_L,SN_pr_L,Cerebellum_8_R,Thal_MDm_L,Occipital_Mid_L,Cuneus_L,Thal_PuI_L,Cerebellum_4_5_L,OFCpost_R,Thal_VL_R,Thal_IL_R,Thal_Re_L,Occipital_Inf_L,Putamen_R,Thal_AV_L,Thal_PuI_R,Cerebellum_3_R,Amygdala_R,Calcarine_R,Thal_VPL_L,OFCmed_L,Parietal_Sup_R,Thal_PuM_R,Paracentral_Lobule_R,Thal_MDl_L,ACC_sup_R,Frontal_Sup_Medial_L,Vermis_10,Occipital_Inf_R,Supp_Motor_Area_L,Cuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Postcentral_R,Thal_VA_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Occipital_Mid_R,OFClat_L,Cingulate_Mid_R,Thal_MDl_R,Temporal_Sup_L,SN_pc_R,Occipital_Sup_R,ACC_sub_L,ACC_sub_R,Cingulate_Post_R,Vermis_1_2,SN_pc_L,Thal_LP_R,Heschl_R,ParaHippocampal_R,Temporal_Inf_R,Putamen_L,Lingual_R,Hippocampus_L,Cerebellum_10_R,Cerebellum_4_5_R,Olfactory_L,Thal_IL_L,Heschl_L,Thal_AV_R,Parietal_Sup_L,Temporal_Mid_R,Parietal_Inf_R,Vermis_9,Rectus_L,Paracentral_Lobule_L,Fusiform_R,Red_N_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Cingulate_Post_L,Vermis_7,ParaHippocampal_L,Frontal_Mid_2_R,VTA_L,Temporal_Pole_Mid_R,OFCant_R,Cerebellum_Crus2_R,Cingulate_Mid_L,Cerebellum_9_L,SupraMarginal_R,Rectus_R,Cerebellum_7b_L,Lingual_L,Thal_MDm_R,Frontal_Sup_2_L,Thal_LP_L,OFCpost_L,Thal_PuA_L,Cerebellum_3_L,Cerebellum_7b_R,Thal_LGN_R,Red_N_L,Vermis_4_5,Temporal_Pole_Sup_L,Caudate_R,Frontal_Med_Orb_R,Thal_PuL_R,Thal_LGN_L,Cerebellum_6_L,Raphe_D,ACC_sup_L,Precuneus_L,Thal_PuM_L,Pallidum_L,Thal_PuA_R,Fusiform_L,Temporal_Pole_Sup_R,Precentral_R,Pallidum_R,Frontal_Inf_Tri_L,Angular_R,VTA_R,Precuneus_R,Precentral_L,OFCant_L,Olfactory_R,Temporal_Mid_L
Temporal_Pole_Sup_L,0.031186375886581363,-0.060066464961252605,0.021266041404708336,0.37510926907463144,0.1651002380556183,-0.2657529669460502,0.17749685272100846,-0.011359450235073313,-0.13909792134105625,0.3014593537201161,-0.11330948653623246,-0.04511636541963386,0.1407514311669796,-0.07868356753447618,0.4438657441072082,0.30377122788008687,-0.11255140885692975,-0.03632463676654813,-0.23597994949344075,-0.24196810624393034,0.05850963170674986,0.2573016675956516,0.48003640392575475,0.04955968140324899,-0.11638005235282405,-0.11554491180562262,0.12653528088183838,-0.37211568334864054,0.2573291233668559,-0.06775275336700415,0.13122719401961108,0.18053796827853894,-0.20196774248875507,-0.038354656162981574,0.016111000340272554,0.15148765227956787,0.18564036799034184,0.3033356777283637,0.09180768821916806,0.1188147627752052,0.2342109886125682,0.38484049884153376,0.31585101243665603,0.15765470497642828,0.3591797364810809,0.505672568919237,-0.0725479135300097,0.27780875585092357,0.11681341424630115,-0.12853202095216415,-0.24446923255452396,0.47603259723128993,0.1965074046916594,0.25251587166805206,0.0050968736643684145,0.021093019250134123,0.17420623342500496,-0.1309764269788733,-0.048351046467360125,-0.0464202594811614,0.00773943627010154,-0.2862599478222392,-0.055389508081394055,0.03116166226787699,0.23404227893079957,0.07125756845177014,0.1609721737054302,0.014440249641502378,0.07932378184634882,-0.02242969077633859,-0.4336057309548298,-0.272955752821367,0.009761417132570047,0.05751278915510184,0.26674461861892335,0.07288689808974105,0.16182499121514304,-0.0282185460085701,-0.25598945849172844,0.03842282437596117,0.15336462084449837,0.6865646015063194,-0.11373295953347018,0.29134958653707044,0.018640272492013058,-0.24711101855147366,0.08958376722233224,0.09884787138936785,0.06446941618672447,0.11485956497905377,-0.04308763606314822,0.24208106087671766,0.2626166382332434,0.1153554526297115,0.3195504415614594,0.34460293261656005,-0.19543156818006452,0.392685999247223,-0.2167338934490098,-0.0027979141014535408,0.43834490562947215,0.2807551097629863,0.040356198800341234,-0.10711395891070151,-0.1415663637296863,-0.1766929467521313,1.0,0.08288546349011112,0.22900409049462306,-0.18501465099781994,-0.14960315262457885,0.31178976261790864,0.3556919853005806,-0.1773363530046361,0.12614073089306585,0.29693823374828393,0.35133148548972454,-0.18265778240120378,0.533595950445122,-0.16382413862639206,0.14382426327813252,0.28389751598574914,-0.130314684687874,0.27860705354875603,-0.22212786689886657,0.13678902936628884,0.001564704607468136,0.14869304923337687,-0.030335816907633362,0.6861359318832619
Caudate_R,0.5391470999756345,0.3126788726142705,0.6195757974927828,-0.27881758534502205,0.49932358631247686,0.47730366922912193,0.13078264306470763,0.3769370141131147,0.36355864333361954,-0.12930553381510038,0.33721201536805434,0.23759384803786682,-0.4226795638033274,-0.2916140840639979,-0.40533037964768404,-0.38872976914958846,0.29453508891835267,0.5225792820940085,0.4606378612247607,0.5618791736062143,0.4491665411745397,-0.5206565610432186,-0.4366878942197843,0.7837911607269992,-0.021116735302124028,0.5648664433676174,-0.21458365620208672,0.4612726164636171,-0.3398998924261579,0.49141367048038653,0.12028738145070503,-0.2724651771105114,0.5136939838782777,-0.03586272304185457,0.021868838533992418,0.19482379027245222,0.12190246284302372,-0.24739369426318863,-0.3691273879303813,0.1564089767617112,-0.362664337203771,0.19417182683998097,0.08836424681805008,-0.12324154722487918,0.2593818674328978,-0.2934007326392916,0.521339728519509,-0.43910746757340424,0.46352842860068305,0.14147365525491976,0.4924439056289712,0.18629044152927346,-0.4303926476816182,-0.3850254091120108,0.5160037102062281,0.09371112608118508,0.039615599129026374,0.3900928979535704,0.5867412113734465,0.3999857719944212,0.656528303591149,0.41481881079565414,-0.2057355896384215,0.7187788467559907,-0.24483620259546196,0.18930925052794664,-0.37616683416030783,0.4750064969463324,0.500822548536616,0.23965039178315795,0.2060926770979262,0.3296572071528469,-0.27740927890405404,-0.21864263838657966,-0.18349127855705835,-0.011231468741733931,0.08280690849338752,-0.23415310043016796,0.13725840811195533,0.26025355971556313,0.20453379418013432,-0.25831859469102847,0.21167407447447525,-0.31725341450828853,0.33516813823902486,0.36401931238806146,0.18996653397886867,-0.5308978024302575,0.20836082341119622,-0.39464171494462247,0.07901747420560205,-0.16437442774109917,-0.27779918133905795,0.07639798077251804,-0.3693105922326832,-0.03350029699518532,0.5761340602951468,0.14205042757805206,0.46272948209611586,0.2820943604625125,-0.2626593237097142,-0.36733934137511287,-0.4395736606740957,0.4322874147459343,0.2780160953304067,0.5734538925485706,0.08288546349011112,1.0,-0.1330802038519711,0.35903231257698937,0.4121302736716482,-0.24599100293425769,-0.3160119301466678,0.43754617130061657,-0.1468923939949967,-0.3459897870944003,0.372987717947941,0.48704721467869233,0.030041644073671957,0.020079223878411063,-0.03416076449357474,0.2763912914288354,0.5859238146511332,-0.407719693392939,0.4570268799644253,-0.187697340639524,-0.1378351525002162,0.4639809037398791,0.7109511640108858,-0.0330816968187016
Frontal_Med_Orb_R,-0.21773641476730135,0.0032776114267810876,-0.24357388783297673,-0.009775723617790224,-0.3540049061131438,-0.14994252910625627,-0.3991019433287947,0.3036270731949054,-0.42686788102172074,-0.13370701326113482,-0.3498524981525115,0.2524314791756051,-0.4415689555587607,-0.07637887721782703,0.1054709305434106,0.10634302366858019,-0.04980814552408857,-0.1579885404059804,-0.20102353904968026,0.03314831099309826,-0.023708233155418888,0.3722674400255245,0.051447427574315134,-0.20390513291964033,0.1766673714233071,0.16239537321574407,-0.23593533952142193,-0.2848437029949692,-0.15738111602814833,0.07771917320552008,0.4075805122523125,0.492013196440977,-0.039825407309115365,0.2704545816606152,0.21636529979600228,-0.0435043319872994,0.13306356578610612,-0.17841340430806604,-0.498578022660854,0.15669370688197917,0.05777152506002097,0.298964164283805,0.17623036281690088,0.5911337172989967,0.2773785011004092,-0.007975973540890835,-0.07807334042221407,0.06399461260740215,0.295732655910922,0.03357882256661929,-0.22215215288534054,-0.0919867097459714,0.07744751877748893,0.15438522891839837,-0.06520050605688459,-0.14169902536899337,0.05889753038820614,-0.14063335087088707,0.010471219288492827,-0.10934877218915982,-0.08094317249384719,-0.01471159489060418,-0.5255853230694847,0.023468153803609646,-0.3406988693828382,0.183803961756828,-0.42021256839609855,-0.15224771030625497,-0.38608776746641016,0.19905382358361834,-0.45877681511704005,-0.2193324187286542,0.18717551274308308,-0.42806719484539857,0.5939497527964406,-0.16845728985161626,-0.017690809703403948,0.21698219825578238,-0.6434656719069344,-0.03372236569064687,0.2324888365575384,0.06596019316780968,0.028413420180465,-0.10624316143490127,0.25960336733000244,0.10286930253057366,0.15406147198547332,-0.1815851200090406,0.10428765998838496,-0.3674386909426749,0.020026687791205363,-0.3594176841684018,0.5021897152957188,-0.015319130391277835,-0.1469148574861417,-0.2274972188957413,0.06778041676508742,0.33193093308749566,-0.026748722585833842,-0.2937476936690968,0.09090681306025404,-0.1776405078268639,-0.331833410880759,0.032739983307805934,0.2513694809326467,0.10280181107059351,0.22900409049462306,-0.1330802038519711,1.0,-0.1414812471808588,0.030232166240321358,-0.29667316539656546,-0.1720910257045094,-0.06344595337220477,0.15484003461947904,-0.040155656790288166,0.2312667106376601,0.02744885204856843,0.22132915748881213,-0.5972661207767429,0.6411078488531559,0.20892409760349248,-0.1376035851730894,0.33509771021869156,0.17736407205644686,0.36923498863102766,-0.049461571282321544,0.19499981058012575,-0.24477197152575805,0.33052247491327713
Thal_PuL_R,0.5985077120327412,0.4966701049497712,0.36787053175897333,-0.2574579573668507,0.36071684550668687,0.744576491224623,-0.0575145301475891,0.2686773590513125,0.3107698488090888,-0.5169428158846662,0.4751592860063997,0.08247399846253244,-0.3595369665485706,0.40108615245216206,-0.6118054667768914,-0.5822678618825795,0.1155463709089511,0.5276970094900176,0.5182771894465393,0.613327240040913,0.17235756687025863,-0.1657907780928817,-0.6297936788827148,0.527833216610166,0.179765463214819,0.5559259919931709,-0.31839858740724264,0.6301882991880612,-0.5006428537217541,0.7032946174732807,-0.02065930997540599,-0.48796397391227353,0.777532784714911,-0.24804209612388595,0.18285587600547554,0.35492750546138596,0.24633186142118732,-0.4106958633499291,-0.39026368233511655,0.17748058797867844,-0.5975452727929613,0.278638092946653,0.15888096165755836,-0.274477010597895,0.09964615868682201,-0.38067281769163586,0.4982005722173938,-0.6383699619597448,0.4629357670163822,0.07192207809386865,0.48360469266921735,-0.16981865175706687,-0.5023828402746449,-0.6041901156134507,0.23495545300522144,-0.0012225780160690827,0.011117278600856928,0.5845674556516975,0.6122690793568493,0.49726586490273006,0.47690870632678506,0.4916436373615927,-0.1359509401012413,0.1263603410989411,-0.39785488547052106,0.14415206974285286,-0.3881129886969965,0.4084662549173756,0.10438012689210692,0.5508217379574991,0.2581777550207603,0.7544030388125416,-0.5024627137224419,-0.26492908997526926,-0.45003679580828887,0.291453300660268,-0.06486921566190529,-0.4318441532697251,0.24993417350916908,0.2831207884363944,0.1600803418778393,-0.3215740908533372,0.5779793690016851,-0.3192340062647799,0.419925020962443,0.5126544235682137,-0.16287532360500695,-0.3238078420390716,0.16229748224720325,-0.3685212172649247,0.4850242697968755,-0.10875484465765455,-0.473967853552202,-0.130483045123059,-0.33544630989946,-0.42148353439071334,0.5118886839395863,0.16280314653387776,0.6490452105616045,0.27031898972774593,-0.35575851452398355,-0.45712865067288383,-0.30709618039016695,0.6941486409924124,0.4066874316741255,0.5009960640906823,-0.18501465099781994,0.35903231257698937,-0.1414812471808588,1.0,0.07488477659895976,-0.3466565667023851,-0.39443270652004253,0.5406098378792044,-0.42000223245159646,-0.4802219299642657,-0.1481743809917447,0.46216167656227125,-0.07097147486898855,0.197911505808589,-0.21629877898280656,-0.1457661834814013,0.6343173298270338,-0.5954549204346467,0.5827119774315719,-0.34238367895719196,-0.20201338436819366,0.40422550426524745,0.49624012649091986,-0.390417156969117
Thal_LGN_L,0.20920036496208042,0.05575720785082941,0.21702089040251216,-0.2649792078789079,0.12392337053405093,0.18488064429238418,-0.12181535945977381,0.41016519605099344,-0.0075472555499328286,0.05594542567116157,0.20337148561475848,0.3725416628986947,-0.2967358491837247,-0.17525732902592586,-0.19966464242785548,-0.07426948412980608,0.2584031452545405,0.36703563007583934,0.19762321701852784,0.3450018166454672,0.41029051436405084,-0.1386519907126161,-0.27631449828755944,0.3117469094867224,0.0821736148074569,0.4602273033002296,0.016532289644527534,0.3390318651008496,-0.11310405769240468,0.1887339240920471,0.17078236264062155,0.1597015695027121,0.209016487680914,0.37985972718614525,-0.022673134016949304,-0.09129169675934772,-0.020408538952840283,-0.19845759061670543,-0.27996616579915345,0.21814807162428845,-0.04736999821001414,0.04969327813916942,-0.02933965637770978,0.2881447773394744,0.16401900003780145,-0.3212008223458067,0.2700277714934402,-0.144985019809611,0.2536091085893381,0.4150961045757875,0.21767023878227357,0.028704426416954004,-0.08704987682851224,-0.07182942790389776,0.30789698350469136,-0.010992960807867503,0.10443379017342459,0.2231963741268123,0.18545526618264016,0.0872893863209785,0.2953630713712123,0.297744437437475,-0.2000161649309164,0.63331945304078,-0.14876398475588037,0.34312845081327203,-0.2648868528565089,0.30716017642184823,0.18937972199830233,0.06634532794107602,0.2807953208286611,0.1322203720650536,0.156586624369252,-0.20789530147870036,0.20636652448275172,-0.1927114779741017,0.03230120162963453,0.25358503124744053,0.007968915150537801,0.0831203852539041,0.22459711781665667,-0.3405146726027617,0.12353368804556845,-0.3553821819240417,0.28984019370318775,0.31211785907658174,0.29819350899369573,-0.22969897700731465,0.0878855672882015,-0.3151349566020479,-0.022025587292327883,-0.3142175743564666,0.11430152328148978,0.00031670608077863626,-0.3119932705738722,-0.008158953307730461,0.4894159958175384,0.09578044566344515,0.41741190939057693,0.1063726597082002,-0.1863402506299336,-0.11290485508825648,-0.3146268438669218,0.10016229792723855,0.3352116340511513,0.5513810624487909,-0.14960315262457885,0.4121302736716482,0.030232166240321358,0.07488477659895976,1.0,-0.19475343775711584,-0.4840732563761047,0.36628906007766115,0.19068300819285516,-0.12257107629797906,0.2805726651806374,0.4002050752233373,-0.05524269722764159,-0.21346690566975043,0.31786223803959224,0.44259439816000773,0.34151022892810046,0.002691022428485322,0.17069027186091415,0.20191343603948816,0.18406507459725363,0.19384020587388612,0.32951168380891305,0.018078431233917808
Cerebellum_6_L,-0.33257563472410834,-0.34469031664537364,-0.27464790078978174,0.6877711639800741,0.32312102635179024,-0.5082515231795208,0.6089773823745306,-0.4592745908254082,0.3490249227545346,0.7973407387904808,0.14911444530958395,-0.24496747012184777,0.853049400556007,0.1679453217638446,0.7460597451893468,0.6260793770303079,0.025738188659852987,0.08012214187251633,-0.43367069699445504,-0.5595529120762505,0.014621138496019415,0.16002234615655003,0.8338738046112459,-0.14519684188463028,-0.2706912723253251,-0.6002748326282644,0.8525678788818082,-0.45548886561126667,0.8594773732664935,-0.5381697971129786,-0.28332198766103195,-0.10558024990737644,-0.5055527540547878,-0.3000250701138221,-0.10862986646693386,0.04189321644582427,-0.121421738100738,0.8933842784574043,0.8858799591395474,0.03772710425736896,0.5997340359706845,-0.18383515187151175,-0.1458515787534856,-0.266701831613806,-0.11958111113044227,0.8598315143043898,-0.030383804623744258,0.6304564578585984,-0.7672085341184334,0.15392025221937125,-0.15316013879817378,0.5663365298605609,0.5544464747104346,0.5305650937260705,-0.3463045075214289,-0.04370863948722819,0.5161753453603669,-0.0813837940939534,-0.4548153674938734,-0.1804164898941538,-0.044296004600710544,-0.30500269501620864,0.8035670505015563,-0.0993743482239774,0.9671230696035215,0.06290296902222048,0.8920519695851564,0.2503333770173979,0.026603634266233796,-0.484872205544641,0.15531194402043413,-0.33098072265024997,0.07369898991812936,0.8373424556810558,-0.09693654603759466,0.40352687033667994,0.23617098088717436,0.028316616967714727,0.5301187442613232,-0.015094092131781423,-0.008009300139731942,0.5536647963621127,-0.18087502076320358,0.7925798381928311,-0.3679426267696409,-0.3758008483387379,0.03579923179707067,0.5916538864778329,-0.34049018658602553,0.8391032360703891,-0.02169581718489336,0.8484314420172135,0.18246605149115808,-0.013358145988592198,0.8138804545121047,0.9088300188508234,-0.457047997060568,-0.12234047245632246,-0.4134752223125137,-0.1953038915424113,0.7121129883961818,0.8843996432150338,0.6807375071173095,-0.335112629939109,-0.5448589246018739,-0.40051973497775367,0.31178976261790864,-0.24599100293425769,-0.29667316539656546,-0.3466565667023851,-0.19475343775711584,1.0,0.776858509433784,-0.3691438968433986,0.1625819229451724,0.7912861830051072,0.16798008731596858,-0.36127424419452536,0.5774015260402132,0.4087710508718521,-0.2662486193536739,0.2188808045178681,-0.2860565410271837,0.32095321461414755,-0.6976419042321134,-0.01152043532522517,0.3008663709156454,-0.5718359769969282,-0.3630793996743526,0.5120320814394355
Raphe_D,-0.48944669128471235,-0.364613439169091,-0.26824226301021503,0.6394135486485806,0.21709706598248918,-0.626186935190534,0.6529793062101003,-0.4334694493416943,0.36573980613867907,0.605739937524246,-0.05992358689238534,-0.15706574677442497,0.7715332239401498,0.07359670609434217,0.7123805140052015,0.6109772127972758,-0.004399157732168452,-0.1260736063590895,-0.45633721941040756,-0.6772038696401427,-0.07119257331608746,0.077813879895212,0.7772122237860014,-0.24343299170239294,-0.28467281163335983,-0.7219532540095686,0.6092712976922282,-0.6959726289429532,0.7047817733203113,-0.5369946680115586,-0.3087888867964152,-0.06577021983777465,-0.5387189803540005,-0.47342604776682856,-0.0923165507393271,0.2750676776489642,0.06383681347505724,0.7976958615778759,0.7435857501856084,-0.05986146584063455,0.5634488715864762,-0.06966934993571246,0.07306424978534545,-0.3715555635054903,-0.09303063164477725,0.7376351396492493,-0.2030277149597779,0.6486417402090129,-0.7167414317619624,-0.214671037698744,-0.2279446322234388,0.5167488399448856,0.6336443244741561,0.5372349991903602,-0.41748838320105486,-0.08456093256034147,0.3752032962612671,-0.23961082991425595,-0.5265129499851272,-0.16649770315550172,-0.1529500817475064,-0.3504118993234432,0.6724486995667236,-0.32222050636823346,0.7620121092172737,0.04509287547992521,0.7451010876708953,0.08165574800541263,-0.17408918008358656,-0.49593490514080385,-0.0893050023398681,-0.49010383891488113,0.09128855800909336,0.7945798132170867,-0.08396444537683033,0.3701300304950794,0.20608354894101225,-0.07080807835235493,0.33300890422067286,0.008457141556956092,-0.06399199353321967,0.5794748283069384,-0.2911268250480575,0.7842198631443954,-0.43197867104796434,-0.6187184206642399,0.05984028280725539,0.4839652211154954,-0.3501076531094638,0.7209379661889008,-0.07944115935975582,0.7834055162956116,0.13613050105966643,-0.04669781101493431,0.6704892408674586,0.7290604240059029,-0.6180267427783094,-0.05584283361666141,-0.64030198052053,-0.3209423121180262,0.788713848828173,0.7232257136278514,0.5683943867104608,-0.24953904352078218,-0.5651015479057289,-0.5788695665830457,0.3556919853005806,-0.3160119301466678,-0.1720910257045094,-0.39443270652004253,-0.4840732563761047,0.776858509433784,1.0,-0.6190783288135306,0.10626761799471615,0.7948271210223956,0.20392619096514292,-0.47434385586869454,0.4865079203139422,0.4335904234152279,-0.3822890285798523,-0.06556954447643883,-0.49688670299248505,0.34720492794904906,-0.6042884963462112,-0.0028016461259339673,0.14299970509883145,-0.6049973005619655,-0.49861115921239213,0.4212866491834518
ACC_sup_L,0.6257749539353126,0.5652189403859036,0.37656618333663205,-0.5363303438082628,0.21438322145654484,0.7650537523814513,-0.3456805613335518,0.45195833192260093,-0.0278972934747241,-0.42615642823852756,0.4481272487240195,0.22371643221507406,-0.4561035535133835,0.18679527506276872,-0.6541478801749452,-0.6626106635582825,0.34510834284652814,0.49981676978907363,0.4534757945253145,0.8322500608849871,0.2167508198075516,-0.043045844206746696,-0.6049888765919528,0.5399345540607156,0.2978438070874303,0.8090395500393828,-0.2795178049160743,0.6272287750145945,-0.5157572340989502,0.7490454402183445,0.19739326259535298,-0.34697696631668185,0.7603477567145185,0.16320121702286064,0.2972263804132827,-0.021723292133438703,-0.05570166954547979,-0.4821425671940442,-0.4669075898803857,0.2732814336701359,-0.6414017152792262,0.08562994521866142,-0.07458512977207571,0.06393498785385386,0.2090015284154156,-0.390264063575664,0.5210309560232819,-0.7349675229422927,0.5288181271667526,0.6220168403656656,0.5053669822713028,-0.162050764590174,-0.408393659757798,-0.6697929951158971,0.36199550627688326,0.0015845981794129613,0.039581830429617396,0.48563124623567233,0.563944496531558,0.3478486809962184,0.5177463195947112,0.5244347543973259,-0.36761420276405393,0.4692056424780137,-0.3978192640986799,0.3368126797543118,-0.4780023271245557,0.3224598669016869,0.3417799392497594,0.5917579952988097,0.38453004226974824,0.60230016189616,-0.44951627627564184,-0.5555056472276114,-0.2728593782421478,-0.029408801387662116,-0.08518620238919354,-0.19410284260702415,0.05056757754797835,0.24023944752699444,0.30264928027825105,-0.3133703220893985,0.677482470615402,-0.45126715558869973,0.5508980249639882,0.8037485612769676,-0.017422446340274747,-0.33368714414097495,0.23053441019115067,-0.40561234441964455,0.4774370535391491,-0.3834035564514742,-0.3142997562541926,0.1412574428218186,-0.37348563869378787,-0.38711430498440647,0.749282518143737,0.13945364542576708,0.8074929465031842,0.32313408745562916,-0.47214735996341867,-0.43901296085119057,-0.3999060034201261,0.5559874492179984,0.5686403216678417,0.6951944943882875,-0.1773363530046361,0.43754617130061657,-0.06344595337220477,0.5406098378792044,0.36628906007766115,-0.3691438968433986,-0.6190783288135306,1.0,-0.36018996133779047,-0.5784626772819894,-0.0619919771748584,0.6834713363757481,-0.07817079565915425,-0.2044408654792338,0.17422573058292276,0.22923395683207146,0.8182524324871632,-0.56585619386463,0.602449822912556,-0.22986194504730972,-0.02270240824687875,0.5217657452465314,0.5562944239830253,-0.2564868413972164
Precuneus_L,-0.37903717106972873,-0.46507956350000995,-0.2967014379287636,0.3247726925519774,-0.022263657048989537,-0.4701925716722275,0.2052508652891348,-0.11688725343610024,-0.17220223589044226,0.584825470239095,-0.21952957236779783,0.037105482859399935,0.075832196210275,-0.042315777312557326,0.5998884194843378,0.7440706929453454,-0.15912888211005463,-0.24872351484566463,-0.25041539930342077,-0.34349711618953693,0.013096311427260508,0.2680771926205106,0.3869041554370267,-0.15090086509596318,0.06112376466577211,-0.29447272485809733,0.34402067233213696,-0.2142530110606373,0.5932659292083811,-0.5219441120537043,0.010092496943761051,0.8115966170513623,-0.5966645992020756,0.664732243656215,0.0012508148212500884,-0.05413585435912516,0.22191636270575038,0.16252603325959722,0.15754977600409228,0.4267708730888541,0.7964604208850475,0.2261457503645991,0.35259652825715476,0.5852553884111666,0.09510655689282059,0.005819324744033618,-0.09619927826816094,0.7072125092266837,-0.11785773526558654,0.06404393304301716,-0.2535287099775913,0.41297463533556095,0.2992490371224965,0.7810757391836868,-0.20446398893230983,-0.0520726745091307,0.3780289901625932,-0.3973460186551317,-0.3592340094234197,-0.1771184819124252,-0.23320909114965796,-0.12782524249267668,0.08792844692685621,0.10716771302770944,0.28121610752049203,0.08622231892681365,0.14707862461596635,-0.20910778043332143,-0.17114851306723639,-0.24987073776772678,0.0805393100905078,-0.3051210776512549,0.8852997506935597,0.24676956638823955,0.6824893064326139,-0.3386373310022209,0.02920402874795393,0.9117980249541596,-0.0947981758663917,-0.07832103508936637,0.40602031689037077,0.11150179425068772,-0.20180527493962783,-0.1076187454177538,-0.07056022637760938,-0.46038563172489816,0.11764197642839251,0.051662527656797484,0.02201114889208421,-0.015361653231722202,-0.06886668368344735,-0.03171819043963775,0.6454124316706799,0.03000218300975922,0.13268189757063276,0.2723502987970399,-0.1434042330267732,0.429919092988403,-0.30019800907526817,-0.042744383713295656,0.30034361980398094,0.3734904310253231,0.10518683581646547,-0.3643608514081495,-0.137716337920529,-0.08987819562769536,0.12614073089306585,-0.1468923939949967,0.15484003461947904,-0.42000223245159646,0.19068300819285516,0.1625819229451724,0.10626761799471615,-0.36018996133779047,1.0,0.40965929468210205,0.36791796303411456,-0.11185780365599587,-0.050378340014601994,-0.1272732614131897,0.3861112286163322,0.49697108768053366,-0.27482945815974313,0.8078641115038556,-0.35055486298084465,0.9051641705952782,0.7698572971040744,-0.12166213095765185,-0.3533709476179156,0.48414978704643397
Thal_PuM_L,-0.5293310320815676,-0.41340217777141813,-0.3017149937588117,0.6606920983211998,0.18985225298624245,-0.6678458857502796,0.5881578375974483,-0.3560758062595648,0.31690887758222613,0.7948228697587433,0.03628986984874596,-0.14623518138395547,0.6621856440291094,0.1366874989700881,0.8459041487813181,0.8299479572515782,0.11692915804994394,-0.04908405968857357,-0.4260254866461045,-0.6584235810223878,0.06695111520153611,0.1344677382768767,0.8061534350628485,-0.23109895790615934,-0.2561244255366586,-0.6266804456278565,0.7446128065471301,-0.6105679964450874,0.8503690827292293,-0.620013564592539,-0.22687221827848977,0.26100529838636094,-0.5957673489129308,-0.14655698907507073,-0.10940802187743917,0.24010384557912917,0.13455744044203188,0.7875950133233142,0.674763496493512,0.13596738729277258,0.7957867002442188,0.029374713114301666,0.2115976029166331,-0.05878267615855206,-0.03126840499079307,0.6549742548738366,-0.12229620268896842,0.8321119734043416,-0.6929473891050194,-0.024139408272253766,-0.18861887473199723,0.5712493243116202,0.6696869996041521,0.7963542404659802,-0.3359972254231735,-0.03308243409207146,0.5817148997510194,-0.18025569299903663,-0.5198929658648869,-0.19842243558027725,-0.1226961135427499,-0.2710915291357294,0.666608790379659,-0.163989422135129,0.7792346129289364,0.19601624006144774,0.6958915419031924,0.09527558218975049,-0.24430291100179982,-0.5349868666304459,0.0024326245856230414,-0.534769410890187,0.428682341664454,0.8211387342357409,0.2648567377351632,0.26427946302546285,0.14903122813181016,0.2712452022121152,0.3297307436501569,-0.06824745642812946,0.1477739724107478,0.5235362576789322,-0.2570444742787081,0.6317187983774472,-0.3299556504493511,-0.5921331739865148,0.16609223022148056,0.4956574304424313,-0.30691016872493526,0.5914112612652406,-0.08585600284641687,0.7095714282098861,0.4377819146547878,-0.1403580993452558,0.6392981552175929,0.7770294755768304,-0.49016663250561865,0.16694700078182526,-0.5405280343263423,-0.39431576215009806,0.8809010085997234,0.7960091102283903,0.49690530084823137,-0.36902430096192873,-0.5542798552989685,-0.4239262567306501,0.29693823374828393,-0.3459897870944003,-0.040155656790288166,-0.4802219299642657,-0.12257107629797906,0.7912861830051072,0.7948271210223956,-0.5784626772819894,0.40965929468210205,1.0,0.29301858049246404,-0.38087508632446976,0.5014343027932262,0.3196147369382163,-0.11267893604475662,0.21671826317964282,-0.4804788413816684,0.6340011465436698,-0.6369243955771874,0.34434752794232876,0.4745959194032374,-0.6107616907020147,-0.524645765960451,0.5432478166558468
